country,year,oil_refining_capacity,region
Other Asia Pacific,2009,177, Asia Pacific
Other Asia Pacific,2010,177, Asia Pacific
Other Asia Pacific,2011,178.47, Asia Pacific
Other Asia Pacific,2012,178.47, Asia Pacific
Other Asia Pacific,2013,184.33, Asia Pacific
Other Asia Pacific,2014,191.33, Asia Pacific
Other Asia Pacific,2015,191.33, Asia Pacific
Other Asia Pacific,2016,191.33, Asia Pacific
Other Asia Pacific,2017,191.33, Asia Pacific
Other Asia Pacific,2018,191.33, Asia Pacific
Pakistan,1965,52, Asia Pacific
Pakistan,1966,62, Asia Pacific
Pakistan,1967,62, Asia Pacific
Pakistan,1968,62, Asia Pacific
Pakistan,1969,62, Asia Pacific
Pakistan,1970,62, Asia Pacific
Pakistan,1971,62, Asia Pacific
Pakistan,1972,62, Asia Pacific
Pakistan,1973,62, Asia Pacific
Pakistan,1974,62, Asia Pacific
Pakistan,1975,62, Asia Pacific
Pakistan,1976,62, Asia Pacific
Pakistan,1977,96, Asia Pacific
Pakistan,1978,96, Asia Pacific
Pakistan,1979,96, Asia Pacific
Pakistan,1980,113, Asia Pacific
Pakistan,1981,113, Asia Pacific
Pakistan,1982,113, Asia Pacific
Pakistan,1983,113, Asia Pacific
Pakistan,1984,113, Asia Pacific
Pakistan,1985,113, Asia Pacific
Pakistan,1986,113, Asia Pacific
Pakistan,1987,113, Asia Pacific
Pakistan,1988,113, Asia Pacific
Pakistan,1989,113, Asia Pacific
Pakistan,1990,129, Asia Pacific
Pakistan,1991,129, Asia Pacific
Pakistan,1992,129, Asia Pacific
Pakistan,1993,129, Asia Pacific
Pakistan,1994,132, Asia Pacific
Pakistan,1995,132, Asia Pacific
Pakistan,1996,131, Asia Pacific
Pakistan,1997,132, Asia Pacific
Pakistan,1998,131, Asia Pacific
Pakistan,1999,134, Asia Pacific
Pakistan,2000,134, Asia Pacific
Pakistan,2001,226.53, Asia Pacific
Pakistan,2002,226.53, Asia Pacific
Pakistan,2003,227.53, Asia Pacific
Pakistan,2004,255.65, Asia Pacific
Pakistan,2005,268.95, Asia Pacific
Pakistan,2006,271.46, Asia Pacific
Pakistan,2007,274.77, Asia Pacific
Pakistan,2008,274.25, Asia Pacific
Pakistan,2009,276.08, Asia Pacific
Pakistan,2010,278.71, Asia Pacific
Pakistan,2011,278.9, Asia Pacific
Pakistan,2012,275.14, Asia Pacific
Pakistan,2013,389.81, Asia Pacific
Pakistan,2014,389.81, Asia Pacific
Pakistan,2015,388.71, Asia Pacific
Pakistan,2016,389.28, Asia Pacific
Pakistan,2017,401.19, Asia Pacific
Pakistan,2018,401.45, Asia Pacific
Philippines,1965,102, Asia Pacific
Philippines,1966,109, Asia Pacific
Philippines,1967,171, Asia Pacific
Philippines,1968,187, Asia Pacific
Philippines,1969,195, Asia Pacific
Philippines,1970,199, Asia Pacific
Philippines,1971,206, Asia Pacific
Philippines,1972,275, Asia Pacific
Philippines,1973,275, Asia Pacific
Philippines,1974,275, Asia Pacific
Philippines,1975,275, Asia Pacific
Philippines,1976,246, Asia Pacific
Philippines,1977,246, Asia Pacific
Philippines,1978,257, Asia Pacific
Philippines,1979,257, Asia Pacific
Philippines,1980,256, Asia Pacific
Philippines,1981,276, Asia Pacific
Philippines,1982,291, Asia Pacific
Philippines,1983,291, Asia Pacific
Philippines,1984,291, Asia Pacific
Philippines,1985,291, Asia Pacific
Philippines,1986,291, Asia Pacific
Philippines,1987,291, Asia Pacific
Philippines,1988,291, Asia Pacific
Philippines,1989,291, Asia Pacific
Philippines,1990,291, Asia Pacific
Philippines,1991,291, Asia Pacific
Philippines,1992,291, Asia Pacific
Philippines,1993,291, Asia Pacific
Philippines,1994,301, Asia Pacific
Philippines,1995,366, Asia Pacific
Philippines,1996,369, Asia Pacific
Philippines,1997,389, Asia Pacific
Philippines,1998,394, Asia Pacific
Philippines,1999,396, Asia Pacific
Philippines,2000,398, Asia Pacific
Philippines,2001,398, Asia Pacific
Philippines,2002,398, Asia Pacific
Philippines,2003,335, Asia Pacific
Philippines,2004,280, Asia Pacific
Philippines,2005,280, Asia Pacific
Philippines,2006,275.5, Asia Pacific
Philippines,2007,269.8, Asia Pacific
Philippines,2008,269.8, Asia Pacific
Philippines,2009,266.95, Asia Pacific
Philippines,2010,264.1, Asia Pacific
Philippines,2011,261.25, Asia Pacific
Philippines,2012,261.25, Asia Pacific
Philippines,2013,269.8, Asia Pacific
Philippines,2014,270.75, Asia Pacific
Philippines,2015,270.75, Asia Pacific
Philippines,2016,270.75, Asia Pacific
Philippines,2017,270.94, Asia Pacific
Philippines,2018,270.94, Asia Pacific
Singapore,1965,50, Asia Pacific
Singapore,1966,79, Asia Pacific
Singapore,1967,162, Asia Pacific
Singapore,1968,170, Asia Pacific
Singapore,1969,180, Asia Pacific
Singapore,1970,288, Asia Pacific
Singapore,1971,303, Asia Pacific
Singapore,1972,490, Asia Pacific
Singapore,1973,700, Asia Pacific
Singapore,1974,956, Asia Pacific
Singapore,1975,923, Asia Pacific
Singapore,1976,918, Asia Pacific
Singapore,1977,918, Asia Pacific
Singapore,1978,958, Asia Pacific
Singapore,1979,960, Asia Pacific
Singapore,1980,1063, Asia Pacific
Singapore,1981,1063, Asia Pacific
Singapore,1982,1073, Asia Pacific
Singapore,1983,1083, Asia Pacific
Singapore,1984,1083, Asia Pacific
Singapore,1985,1043, Asia Pacific
Singapore,1986,973, Asia Pacific
Singapore,1987,903, Asia Pacific
Singapore,1988,881, Asia Pacific
Singapore,1989,891, Asia Pacific
Singapore,1990,933, Asia Pacific
Singapore,1991,1031, Asia Pacific
Singapore,1992,1056, Asia Pacific
Singapore,1993,1098, Asia Pacific
Singapore,1994,1133, Asia Pacific
Singapore,1995,1175, Asia Pacific
Singapore,1996,1175, Asia Pacific
Singapore,1997,1200, Asia Pacific
Singapore,1998,1220, Asia Pacific
Singapore,1999,690, Asia Pacific
Singapore,2000,1340, Asia Pacific
Singapore,2001,1365, Asia Pacific
Singapore,2002,1393, Asia Pacific
Singapore,2003,1393, Asia Pacific
Singapore,2004,1406, Asia Pacific
Singapore,2005,1420, Asia Pacific
Singapore,2006,1422, Asia Pacific
Singapore,2007,1427, Asia Pacific
Singapore,2008,1427, Asia Pacific
Singapore,2009,1427, Asia Pacific
Singapore,2010,1427, Asia Pacific
Singapore,2011,1427, Asia Pacific
Singapore,2012,1422, Asia Pacific
Singapore,2013,1414, Asia Pacific
Singapore,2014,1514, Asia Pacific
Singapore,2015,1514, Asia Pacific
Singapore,2016,1514, Asia Pacific
Singapore,2017,1514, Asia Pacific
Singapore,2018,1514, Asia Pacific
South Korea,1965,33, Asia Pacific
South Korea,1966,38, Asia Pacific
South Korea,1967,57, Asia Pacific
South Korea,1968,114, Asia Pacific
South Korea,1969,171, Asia Pacific
South Korea,1970,209, Asia Pacific
South Korea,1971,257, Asia Pacific
South Korea,1972,380, Asia Pacific
South Korea,1973,380, Asia Pacific
South Korea,1974,418, Asia Pacific
South Korea,1975,418, Asia Pacific
South Korea,1976,418, Asia Pacific
South Korea,1977,380, Asia Pacific
South Korea,1978,551, Asia Pacific
South Korea,1979,551, Asia Pacific
South Korea,1980,608, Asia Pacific
South Korea,1981,750.5, Asia Pacific
South Korea,1982,750.5, Asia Pacific
South Korea,1983,750.5, Asia Pacific
South Korea,1984,750.5, Asia Pacific
South Korea,1985,750.5, Asia Pacific
South Korea,1986,750.5, Asia Pacific
South Korea,1987,750.5, Asia Pacific
South Korea,1988,750.5, Asia Pacific
South Korea,1989,798, Asia Pacific
South Korea,1990,798, Asia Pacific
South Korea,1991,983.25, Asia Pacific
South Korea,1992,1591.25, Asia Pacific
South Korea,1993,1591.25, Asia Pacific
South Korea,1994,1615, Asia Pacific
South Korea,1995,1727.1, Asia Pacific
South Korea,1996,2316.1, Asia Pacific
South Korea,1997,2316.1, Asia Pacific
South Korea,1998,2316.1, Asia Pacific
South Korea,1999,2316.1, Asia Pacific
South Korea,2000,2316.1, Asia Pacific
South Korea,2001,2316.1, Asia Pacific
South Korea,2002,2316.1, Asia Pacific
South Korea,2003,2316.1, Asia Pacific
South Korea,2004,2598.25, Asia Pacific
South Korea,2005,2598.25, Asia Pacific
South Korea,2006,2633.4, Asia Pacific
South Korea,2007,2679, Asia Pacific
South Korea,2008,2712.25, Asia Pacific
South Korea,2009,2745.5, Asia Pacific
South Korea,2010,2774, Asia Pacific
South Korea,2011,2864.25, Asia Pacific
South Korea,2012,2877.55, Asia Pacific
South Korea,2013,2877.55, Asia Pacific
South Korea,2014,3122.65, Asia Pacific
South Korea,2015,3128.35, Asia Pacific
South Korea,2016,3258.5, Asia Pacific
South Korea,2017,3298.4, Asia Pacific
South Korea,2018,3345.9, Asia Pacific
Taiwan,1965,46, Asia Pacific
Taiwan,1966,50, Asia Pacific
Taiwan,1967,50, Asia Pacific
Taiwan,1968,103, Asia Pacific
Taiwan,1969,103, Asia Pacific
Taiwan,1970,103, Asia Pacific
Taiwan,1971,122, Asia Pacific
Taiwan,1972,193, Asia Pacific
Taiwan,1973,193, Asia Pacific
Taiwan,1974,288, Asia Pacific
Taiwan,1975,274, Asia Pacific
Taiwan,1976,369, Asia Pacific
Taiwan,1977,464, Asia Pacific
Taiwan,1978,447, Asia Pacific
Taiwan,1979,447, Asia Pacific
Taiwan,1980,542, Asia Pacific
Taiwan,1981,542, Asia Pacific
Taiwan,1982,542, Asia Pacific
Taiwan,1983,542, Asia Pacific
Taiwan,1984,542, Asia Pacific
Taiwan,1985,570, Asia Pacific
Taiwan,1986,570, Asia Pacific
Taiwan,1987,570, Asia Pacific
Taiwan,1988,570, Asia Pacific
Taiwan,1989,570, Asia Pacific
Taiwan,1990,570, Asia Pacific
Taiwan,1991,570, Asia Pacific
Taiwan,1992,570, Asia Pacific
Taiwan,1993,570, Asia Pacific
Taiwan,1994,570, Asia Pacific
Taiwan,1995,732, Asia Pacific
Taiwan,1996,732, Asia Pacific
Taiwan,1997,732, Asia Pacific
Taiwan,1998,732, Asia Pacific
Taiwan,1999,732, Asia Pacific
Taiwan,2000,732, Asia Pacific
Taiwan,2001,874, Asia Pacific
Taiwan,2002,1159, Asia Pacific
Taiwan,2003,1159, Asia Pacific
Taiwan,2004,1159, Asia Pacific
Taiwan,2005,1159, Asia Pacific
Taiwan,2006,1140, Asia Pacific
Taiwan,2007,1197, Asia Pacific
Taiwan,2008,1197, Asia Pacific
Taiwan,2009,1197, Asia Pacific
Taiwan,2010,1197, Asia Pacific
Taiwan,2011,1197, Asia Pacific
Taiwan,2012,1197, Asia Pacific
Taiwan,2013,1197, Asia Pacific
Taiwan,2014,1197, Asia Pacific
Taiwan,2015,988, Asia Pacific
Taiwan,2016,988, Asia Pacific
Taiwan,2017,1083, Asia Pacific
Taiwan,2018,1083, Asia Pacific
Thailand,1965,45, Asia Pacific
Thailand,1966,45, Asia Pacific
Thailand,1967,45, Asia Pacific
Thailand,1968,45, Asia Pacific
Thailand,1969,63, Asia Pacific
Thailand,1970,122, Asia Pacific
Thailand,1971,122, Asia Pacific
Thailand,1972,153, Asia Pacific
Thailand,1973,153, Asia Pacific
Thailand,1974,153, Asia Pacific
Thailand,1975,153, Asia Pacific
Thailand,1976,153, Asia Pacific
Thailand,1977,153, Asia Pacific
Thailand,1978,166, Asia Pacific
Thailand,1979,171, Asia Pacific
Thailand,1980,177, Asia Pacific
Thailand,1981,177, Asia Pacific
Thailand,1982,177, Asia Pacific
Thailand,1983,177, Asia Pacific
Thailand,1984,177, Asia Pacific
Thailand,1985,166, Asia Pacific
Thailand,1986,179, Asia Pacific
Thailand,1987,179, Asia Pacific
Thailand,1988,179, Asia Pacific
Thailand,1989,222.28, Asia Pacific
Thailand,1990,222.28, Asia Pacific
Thailand,1991,222.28, Asia Pacific
Thailand,1992,409.7, Asia Pacific
Thailand,1993,449.9, Asia Pacific
Thailand,1994,476.7, Asia Pacific
Thailand,1995,476.7, Asia Pacific
Thailand,1996,817.5, Asia Pacific
Thailand,1997,866.5, Asia Pacific
Thailand,1998,883.5, Asia Pacific
Thailand,1999,898.5, Asia Pacific
Thailand,2000,898.5, Asia Pacific
Thailand,2001,1063.5, Asia Pacific
Thailand,2002,1067.5, Asia Pacific
Thailand,2003,1067.5, Asia Pacific
Thailand,2004,1067.5, Asia Pacific
Thailand,2005,1077.5, Asia Pacific
Thailand,2006,1099.5, Asia Pacific
Thailand,2007,1099.5, Asia Pacific
Thailand,2008,1164.5, Asia Pacific
Thailand,2009,1235.5, Asia Pacific
Thailand,2010,1229.5, Asia Pacific
Thailand,2011,1229.5, Asia Pacific
Thailand,2012,1229.5, Asia Pacific
Thailand,2013,1236.5, Asia Pacific
Thailand,2014,1251.5, Asia Pacific
Thailand,2015,1251.5, Asia Pacific
Thailand,2016,1234.5, Asia Pacific
Thailand,2017,1234.5, Asia Pacific
Thailand,2018,1234.5, Asia Pacific
Vietnam,1965,0, Asia Pacific
Vietnam,1966,0, Asia Pacific
Vietnam,1967,0, Asia Pacific
Vietnam,1968,0, Asia Pacific
Vietnam,1969,0, Asia Pacific
Vietnam,1970,0, Asia Pacific
Vietnam,1971,0, Asia Pacific
Vietnam,1972,0, Asia Pacific
Vietnam,1973,0, Asia Pacific
Vietnam,1974,0, Asia Pacific
Vietnam,1975,0, Asia Pacific
Vietnam,1976,0, Asia Pacific
Vietnam,1977,0, Asia Pacific
Vietnam,1978,0, Asia Pacific
Vietnam,1979,0, Asia Pacific
Vietnam,1980,0, Asia Pacific
Vietnam,1981,0, Asia Pacific
Vietnam,1982,0, Asia Pacific
Vietnam,1983,0, Asia Pacific
Vietnam,1984,0, Asia Pacific
Vietnam,1985,0, Asia Pacific
Vietnam,1986,0, Asia Pacific
Vietnam,1987,0, Asia Pacific
Vietnam,1988,1, Asia Pacific
Vietnam,1989,1, Asia Pacific
Vietnam,1990,1, Asia Pacific
Vietnam,1991,1, Asia Pacific
Vietnam,1992,0, Asia Pacific
Vietnam,1993,0, Asia Pacific
Vietnam,1994,0, Asia Pacific
Vietnam,1995,0, Asia Pacific
Vietnam,1996,0, Asia Pacific
Vietnam,1997,0, Asia Pacific
Vietnam,1998,3, Asia Pacific
Vietnam,1999,8, Asia Pacific
Vietnam,2000,8, Asia Pacific
Vietnam,2001,8, Asia Pacific
Vietnam,2002,8, Asia Pacific
Vietnam,2003,8, Asia Pacific
Vietnam,2004,11, Asia Pacific
Vietnam,2005,11, Asia Pacific
Vietnam,2006,11, Asia Pacific
Vietnam,2007,11, Asia Pacific
Vietnam,2008,11, Asia Pacific
Vietnam,2009,159, Asia Pacific
Vietnam,2010,159, Asia Pacific
Vietnam,2011,159, Asia Pacific
Vietnam,2012,159, Asia Pacific
Vietnam,2013,159, Asia Pacific
Vietnam,2014,159, Asia Pacific
Vietnam,2015,159, Asia Pacific
Vietnam,2016,163, Asia Pacific
Vietnam,2017,167, Asia Pacific
Vietnam,2018,367, Asia Pacific
Azerbaijan,1965,, CIS
Azerbaijan,1966,, CIS
Azerbaijan,1967,, CIS
Azerbaijan,1968,, CIS
Azerbaijan,1969,, CIS
Azerbaijan,1970,, CIS
Azerbaijan,1971,, CIS
Azerbaijan,1972,, CIS
Azerbaijan,1973,, CIS
Azerbaijan,1974,, CIS
Azerbaijan,1975,, CIS
Azerbaijan,1976,, CIS
Azerbaijan,1977,, CIS
Azerbaijan,1978,, CIS
Azerbaijan,1979,, CIS
Azerbaijan,1980,600, CIS
Azerbaijan,1981,720, CIS
Azerbaijan,1982,720, CIS
Azerbaijan,1983,720, CIS
Azerbaijan,1984,720, CIS
Azerbaijan,1985,720, CIS
Azerbaijan,1986,720, CIS
Azerbaijan,1987,720, CIS
Azerbaijan,1988,720, CIS
Azerbaijan,1989,720, CIS
Azerbaijan,1990,720, CIS
Azerbaijan,1991,650, CIS
Azerbaijan,1992,490, CIS
Azerbaijan,1993,450, CIS
Azerbaijan,1994,430, CIS
Azerbaijan,1995,405, CIS
Azerbaijan,1996,285, CIS
Azerbaijan,1997,285, CIS
Azerbaijan,1998,285, CIS
Azerbaijan,1999,285, CIS
Azerbaijan,2000,285, CIS
Azerbaijan,2001,205, CIS
Azerbaijan,2002,205, CIS
Azerbaijan,2003,205, CIS
Azerbaijan,2004,205, CIS
Azerbaijan,2005,205, CIS
Azerbaijan,2006,205, CIS
Azerbaijan,2007,205, CIS
Azerbaijan,2008,205, CIS
Azerbaijan,2009,205, CIS
Azerbaijan,2010,205, CIS
Azerbaijan,2011,205, CIS
Azerbaijan,2012,205, CIS
Azerbaijan,2013,205, CIS
Azerbaijan,2014,205, CIS
Azerbaijan,2015,205, CIS
Azerbaijan,2016,205, CIS
Azerbaijan,2017,205, CIS
Azerbaijan,2018,120, CIS
Belarus,1965,, CIS
Belarus,1966,, CIS
Belarus,1967,, CIS
Belarus,1968,, CIS
Belarus,1969,, CIS
Belarus,1970,, CIS
Belarus,1971,, CIS
Belarus,1972,, CIS
Belarus,1973,, CIS
Belarus,1974,, CIS
Belarus,1975,, CIS
Belarus,1976,, CIS
Belarus,1977,, CIS
Belarus,1978,, CIS
Belarus,1979,, CIS
Belarus,1980,780, CIS
Belarus,1981,780, CIS
Belarus,1982,780, CIS
Belarus,1983,780, CIS
Belarus,1984,780, CIS
Belarus,1985,780, CIS
Belarus,1986,780, CIS
Belarus,1987,780, CIS
Belarus,1988,780, CIS
Belarus,1989,780, CIS
Belarus,1990,780, CIS
Belarus,1991,780, CIS
Belarus,1992,780, CIS
Belarus,1993,780, CIS
Belarus,1994,780, CIS
Belarus,1995,340, CIS
Belarus,1996,340, CIS
Belarus,1997,380, CIS
Belarus,1998,500, CIS
Belarus,1999,500, CIS
Belarus,2000,500, CIS
Belarus,2001,500, CIS
Belarus,2002,500, CIS
Belarus,2003,480, CIS
Belarus,2004,460, CIS
Belarus,2005,460, CIS
Belarus,2006,460, CIS
Belarus,2007,460, CIS
Belarus,2008,460, CIS
Belarus,2009,460, CIS
Belarus,2010,460, CIS
Belarus,2011,460, CIS
Belarus,2012,460, CIS
Belarus,2013,460, CIS
Belarus,2014,460, CIS
Belarus,2015,460, CIS
Belarus,2016,460, CIS
Belarus,2017,490, CIS
Belarus,2018,520, CIS
Kazakhstan,1965,, CIS
Kazakhstan,1966,, CIS
Kazakhstan,1967,, CIS
Kazakhstan,1968,, CIS
Kazakhstan,1969,, CIS
Kazakhstan,1970,, CIS
Kazakhstan,1971,, CIS
Kazakhstan,1972,, CIS
Kazakhstan,1973,, CIS
Kazakhstan,1974,, CIS
Kazakhstan,1975,, CIS
Kazakhstan,1976,, CIS
Kazakhstan,1977,, CIS
Kazakhstan,1978,, CIS
Kazakhstan,1979,, CIS
Kazakhstan,1980,220, CIS
Kazakhstan,1981,220, CIS
Kazakhstan,1982,220, CIS
Kazakhstan,1983,220, CIS
Kazakhstan,1984,220, CIS
Kazakhstan,1985,360, CIS
Kazakhstan,1986,360, CIS
Kazakhstan,1987,360, CIS
Kazakhstan,1988,360, CIS
Kazakhstan,1989,360, CIS
Kazakhstan,1990,360, CIS
Kazakhstan,1991,330, CIS
Kazakhstan,1992,330, CIS
Kazakhstan,1993,330, CIS
Kazakhstan,1994,330, CIS
Kazakhstan,1995,330, CIS
Kazakhstan,1996,330, CIS
Kazakhstan,1997,330, CIS
Kazakhstan,1998,330, CIS
Kazakhstan,1999,330, CIS
Kazakhstan,2000,330, CIS
Kazakhstan,2001,330, CIS
Kazakhstan,2002,330, CIS
Kazakhstan,2003,330, CIS
Kazakhstan,2004,330, CIS
Kazakhstan,2005,330, CIS
Kazakhstan,2006,330, CIS
Kazakhstan,2007,330, CIS
Kazakhstan,2008,330, CIS
Kazakhstan,2009,330, CIS
Kazakhstan,2010,330, CIS
Kazakhstan,2011,330, CIS
Kazakhstan,2012,330, CIS
Kazakhstan,2013,350, CIS
Kazakhstan,2014,350, CIS
Kazakhstan,2015,350, CIS
Kazakhstan,2016,350, CIS
Kazakhstan,2017,360, CIS
Kazakhstan,2018,390, CIS
Other CIS,1965,0, CIS
Other CIS,1966,0, CIS
Other CIS,1967,0, CIS
Other CIS,1968,0, CIS
Other CIS,1969,0, CIS
Other CIS,1970,0, CIS
Other CIS,1971,0, CIS
Other CIS,1972,0, CIS
Other CIS,1973,0, CIS
Other CIS,1974,0, CIS
Other CIS,1975,0, CIS
Other CIS,1976,0, CIS
Other CIS,1977,0, CIS
Other CIS,1978,0, CIS
Other CIS,1979,0, CIS
Other CIS,1980,0, CIS
Other CIS,1981,0, CIS
Other CIS,1982,0, CIS
Other CIS,1983,0, CIS
Other CIS,1984,0, CIS
Other CIS,1985,0, CIS
Other CIS,1986,0, CIS
Other CIS,1987,0, CIS
Other CIS,1988,0, CIS
Other CIS,1989,0, CIS
Other CIS,1990,0, CIS
Other CIS,1991,0, CIS
Other CIS,1992,0, CIS
Other CIS,1993,0, CIS
Other CIS,1994,0, CIS
Other CIS,1995,0, CIS
Other CIS,1996,10, CIS
Other CIS,1997,10, CIS
Other CIS,1998,10, CIS
Other CIS,1999,10, CIS
Other CIS,2000,10, CIS
Other CIS,2001,10, CIS
Other CIS,2002,10, CIS
Other CIS,2003,10, CIS
Other CIS,2004,10, CIS
Other CIS,2005,10, CIS
Other CIS,2006,10, CIS
Other CIS,2007,10, CIS
Other CIS,2008,10, CIS
Other CIS,2009,10, CIS
Other CIS,2010,14, CIS
Other CIS,2011,10, CIS
Other CIS,2012,10, CIS
Other CIS,2013,11, CIS
Other CIS,2014,28, CIS
Other CIS,2015,37, CIS
Other CIS,2016,37, CIS
Other CIS,2017,37, CIS
Other CIS,2018,37, CIS
Russian Federation,1965,, CIS
Russian Federation,1966,, CIS
Russian Federation,1967,, CIS
Russian Federation,1968,, CIS
Russian Federation,1969,, CIS
Russian Federation,1970,, CIS
Russian Federation,1971,, CIS
Russian Federation,1972,, CIS
Russian Federation,1973,, CIS
Russian Federation,1974,, CIS
Russian Federation,1975,, CIS
Russian Federation,1976,, CIS
Russian Federation,1977,, CIS
Russian Federation,1978,, CIS
Russian Federation,1979,, CIS
Russian Federation,1980,6857, CIS
Russian Federation,1981,6857, CIS
Russian Federation,1982,7027, CIS
Russian Federation,1983,7067, CIS
Russian Federation,1984,7067, CIS
Russian Federation,1985,7127, CIS
Russian Federation,1986,7193, CIS
Russian Federation,1987,7193, CIS
Russian Federation,1988,7193, CIS
Russian Federation,1989,7193, CIS
Russian Federation,1990,7193, CIS
Russian Federation,1991,7193, CIS
Russian Federation,1992,6541, CIS
Russian Federation,1993,6466, CIS
Russian Federation,1994,6124, CIS
Russian Federation,1995,6117, CIS
Russian Federation,1996,6065, CIS
Russian Federation,1997,5722, CIS
Russian Federation,1998,5593, CIS
Russian Federation,1999,5531, CIS
Russian Federation,2000,5516, CIS
Russian Federation,2001,5536, CIS
Russian Federation,2002,5444, CIS
Russian Federation,2003,5313, CIS
Russian Federation,2004,5316, CIS
Russian Federation,2005,5398, CIS
Russian Federation,2006,5514, CIS
Russian Federation,2007,5471, CIS
Russian Federation,2008,5387, CIS
Russian Federation,2009,5425, CIS
Russian Federation,2010,5563, CIS
Russian Federation,2011,5721, CIS
Russian Federation,2012,5816, CIS
Russian Federation,2013,6279, CIS
Russian Federation,2014,6417, CIS
Russian Federation,2015,6523, CIS
Russian Federation,2016,6594, CIS
Russian Federation,2017,6596, CIS
Russian Federation,2018,6596, CIS
Turkmenistan,1965,, CIS
Turkmenistan,1966,, CIS
Turkmenistan,1967,, CIS
Turkmenistan,1968,, CIS
Turkmenistan,1969,, CIS
Turkmenistan,1970,, CIS
Turkmenistan,1971,, CIS
Turkmenistan,1972,, CIS
Turkmenistan,1973,, CIS
Turkmenistan,1974,, CIS
Turkmenistan,1975,, CIS
Turkmenistan,1976,, CIS
Turkmenistan,1977,, CIS
Turkmenistan,1978,, CIS
Turkmenistan,1979,, CIS
Turkmenistan,1980,130, CIS
Turkmenistan,1981,130, CIS
Turkmenistan,1982,170.7, CIS
Turkmenistan,1983,170.7, CIS
Turkmenistan,1984,170.7, CIS
Turkmenistan,1985,170.7, CIS
Turkmenistan,1986,170.7, CIS
Turkmenistan,1987,170.7, CIS
Turkmenistan,1988,170.7, CIS
Turkmenistan,1989,170.7, CIS
Turkmenistan,1990,170.7, CIS
Turkmenistan,1991,251.03, CIS
Turkmenistan,1992,251.03, CIS
Turkmenistan,1993,251.03, CIS
Turkmenistan,1994,251.03, CIS
Turkmenistan,1995,251.03, CIS
Turkmenistan,1996,251.03, CIS
Turkmenistan,1997,251.03, CIS
Turkmenistan,1998,251.03, CIS
Turkmenistan,1999,251.03, CIS
Turkmenistan,2000,251.03, CIS
Turkmenistan,2001,251.03, CIS
Turkmenistan,2002,251.03, CIS
Turkmenistan,2003,251.03, CIS
Turkmenistan,2004,251.03, CIS
Turkmenistan,2005,251.03, CIS
Turkmenistan,2006,251.03, CIS
Turkmenistan,2007,251.03, CIS
Turkmenistan,2008,251.03, CIS
Turkmenistan,2009,251.03, CIS
Turkmenistan,2010,251.03, CIS
Turkmenistan,2011,251.03, CIS
Turkmenistan,2012,251.03, CIS
Turkmenistan,2013,251.03, CIS
Turkmenistan,2014,251.03, CIS
Turkmenistan,2015,271.11, CIS
Turkmenistan,2016,271.11, CIS
Turkmenistan,2017,271.11, CIS
Turkmenistan,2018,271.11, CIS
USSR,1965,4518.49, CIS
USSR,1966,4779.56, CIS
USSR,1967,5060.71, CIS
USSR,1968,5341.86, CIS
USSR,1969,5623.01, CIS
USSR,1970,6104.99, CIS
USSR,1971,6526.71, CIS
USSR,1972,6827.95, CIS
USSR,1973,7229.59, CIS
USSR,1974,8032.88, CIS
USSR,1975,8434.52, CIS
USSR,1976,9036.99, CIS
USSR,1977,9840.27, CIS
USSR,1978,9762, CIS
USSR,1979,9942, CIS
USSR,1980,, CIS
USSR,1981,, CIS
USSR,1982,, CIS
USSR,1983,, CIS
USSR,1984,, CIS
USSR,1985,, CIS
USSR,1986,, CIS
USSR,1987,, CIS
USSR,1988,, CIS
USSR,1989,, CIS
USSR,1990,, CIS
USSR,1991,, CIS
USSR,1992,, CIS
USSR,1993,, CIS
USSR,1994,, CIS
USSR,1995,, CIS
USSR,1996,, CIS
USSR,1997,, CIS
USSR,1998,, CIS
USSR,1999,, CIS
USSR,2000,, CIS
USSR,2001,, CIS
USSR,2002,, CIS
USSR,2003,, CIS
USSR,2004,, CIS
USSR,2005,, CIS
USSR,2006,, CIS
USSR,2007,, CIS
USSR,2008,, CIS
USSR,2009,, CIS
USSR,2010,, CIS
USSR,2011,, CIS
USSR,2012,, CIS
USSR,2013,, CIS
USSR,2014,, CIS
USSR,2015,, CIS
USSR,2016,, CIS
USSR,2017,, CIS
USSR,2018,, CIS
Uzbekistan,1965,, CIS
Uzbekistan,1966,, CIS
Uzbekistan,1967,, CIS
Uzbekistan,1968,, CIS
Uzbekistan,1969,, CIS
Uzbekistan,1970,, CIS
Uzbekistan,1971,, CIS
Uzbekistan,1972,, CIS
Uzbekistan,1973,, CIS
Uzbekistan,1974,, CIS
Uzbekistan,1975,, CIS
Uzbekistan,1976,, CIS
Uzbekistan,1977,, CIS
Uzbekistan,1978,, CIS
Uzbekistan,1979,, CIS
Uzbekistan,1980,175, CIS
Uzbekistan,1981,175, CIS
Uzbekistan,1982,175, CIS
Uzbekistan,1983,175, CIS
Uzbekistan,1984,175, CIS
Uzbekistan,1985,175, CIS
Uzbekistan,1986,175, CIS
Uzbekistan,1987,175, CIS
Uzbekistan,1988,175, CIS
Uzbekistan,1989,175, CIS
Uzbekistan,1990,175, CIS
Uzbekistan,1991,175, CIS
Uzbekistan,1992,175, CIS
Uzbekistan,1993,175, CIS
Uzbekistan,1994,175, CIS
Uzbekistan,1995,175, CIS
Uzbekistan,1996,175, CIS
Uzbekistan,1997,232, CIS
Uzbekistan,1998,232, CIS
