country,year,gas_consumption_bcm,region
Vietnam,2012,9.03, Asia Pacific
Vietnam,2013,9.41, Asia Pacific
Vietnam,2014,9.85, Asia Pacific
Vietnam,2015,10.29, Asia Pacific
Vietnam,2016,10.24, Asia Pacific
Vietnam,2017,9.52, Asia Pacific
Vietnam,2018,9.64, Asia Pacific
Azerbaijan,1965,, CIS
Azerbaijan,1966,, CIS
Azerbaijan,1967,, CIS
Azerbaijan,1968,, CIS
Azerbaijan,1969,, CIS
Azerbaijan,1970,, CIS
Azerbaijan,1971,, CIS
Azerbaijan,1972,, CIS
Azerbaijan,1973,, CIS
Azerbaijan,1974,, CIS
Azerbaijan,1975,, CIS
Azerbaijan,1976,, CIS
Azerbaijan,1977,, CIS
Azerbaijan,1978,, CIS
Azerbaijan,1979,, CIS
Azerbaijan,1980,, CIS
Azerbaijan,1981,, CIS
Azerbaijan,1982,, CIS
Azerbaijan,1983,, CIS
Azerbaijan,1984,, CIS
Azerbaijan,1985,13.26, CIS
Azerbaijan,1986,14.73, CIS
Azerbaijan,1987,14.55, CIS
Azerbaijan,1988,14.37, CIS
Azerbaijan,1989,15.1, CIS
Azerbaijan,1990,15.4, CIS
Azerbaijan,1991,14.73, CIS
Azerbaijan,1992,11.46, CIS
Azerbaijan,1993,8.46, CIS
Azerbaijan,1994,7.91, CIS
Azerbaijan,1995,7.82, CIS
Azerbaijan,1996,5.73, CIS
Azerbaijan,1997,5.46, CIS
Azerbaijan,1998,5.09, CIS
Azerbaijan,1999,5.46, CIS
Azerbaijan,2000,5.27, CIS
Azerbaijan,2001,7.57, CIS
Azerbaijan,2002,7.59, CIS
Azerbaijan,2003,7.78, CIS
Azerbaijan,2004,9.12, CIS
Azerbaijan,2005,9.42, CIS
Azerbaijan,2006,9.96, CIS
Azerbaijan,2007,8.77, CIS
Azerbaijan,2008,10.03, CIS
Azerbaijan,2009,8.57, CIS
Azerbaijan,2010,8.14, CIS
Azerbaijan,2011,8.92, CIS
Azerbaijan,2012,9.36, CIS
Azerbaijan,2013,9.4, CIS
Azerbaijan,2014,9.85, CIS
Azerbaijan,2015,11.15, CIS
Azerbaijan,2016,10.93, CIS
Azerbaijan,2017,10.62, CIS
Azerbaijan,2018,10.82, CIS
Belarus,1965,, CIS
Belarus,1966,, CIS
Belarus,1967,, CIS
Belarus,1968,, CIS
Belarus,1969,, CIS
Belarus,1970,, CIS
Belarus,1971,, CIS
Belarus,1972,, CIS
Belarus,1973,, CIS
Belarus,1974,, CIS
Belarus,1975,, CIS
Belarus,1976,, CIS
Belarus,1977,, CIS
Belarus,1978,, CIS
Belarus,1979,, CIS
Belarus,1980,, CIS
Belarus,1981,, CIS
Belarus,1982,, CIS
Belarus,1983,, CIS
Belarus,1984,, CIS
Belarus,1985,8.65, CIS
Belarus,1986,8.82, CIS
Belarus,1987,9.95, CIS
Belarus,1988,11.53, CIS
Belarus,1989,12.14, CIS
Belarus,1990,12.93, CIS
Belarus,1991,13.53, CIS
Belarus,1992,15.72, CIS
Belarus,1993,14.58, CIS
Belarus,1994,12.75, CIS
Belarus,1995,11.53, CIS
Belarus,1996,12.14, CIS
Belarus,1997,13.88, CIS
Belarus,1998,14.06, CIS
Belarus,1999,14.32, CIS
Belarus,2000,15.19, CIS
Belarus,2001,15.11, CIS
Belarus,2002,15.54, CIS
Belarus,2003,15.28, CIS
Belarus,2004,18.53, CIS
Belarus,2005,19, CIS
Belarus,2006,19.39, CIS
Belarus,2007,19.47, CIS
Belarus,2008,19.94, CIS
Belarus,2009,16.93, CIS
Belarus,2010,20.73, CIS
Belarus,2011,19.23, CIS
Belarus,2012,19.41, CIS
Belarus,2013,19.27, CIS
Belarus,2014,19.12, CIS
Belarus,2015,17.9, CIS
Belarus,2016,17.79, CIS
Belarus,2017,18.21, CIS
Belarus,2018,19.32, CIS
Kazakhstan,1965,, CIS
Kazakhstan,1966,, CIS
Kazakhstan,1967,, CIS
Kazakhstan,1968,, CIS
Kazakhstan,1969,, CIS
Kazakhstan,1970,, CIS
Kazakhstan,1971,, CIS
Kazakhstan,1972,, CIS
Kazakhstan,1973,, CIS
Kazakhstan,1974,, CIS
Kazakhstan,1975,, CIS
Kazakhstan,1976,, CIS
Kazakhstan,1977,, CIS
Kazakhstan,1978,, CIS
Kazakhstan,1979,, CIS
Kazakhstan,1980,, CIS
Kazakhstan,1981,, CIS
Kazakhstan,1982,, CIS
Kazakhstan,1983,, CIS
Kazakhstan,1984,, CIS
Kazakhstan,1985,9.02, CIS
Kazakhstan,1986,10.93, CIS
Kazakhstan,1987,11.41, CIS
Kazakhstan,1988,11.9, CIS
Kazakhstan,1989,12.29, CIS
Kazakhstan,1990,13.1, CIS
Kazakhstan,1991,13.75, CIS
Kazakhstan,1992,14.14, CIS
Kazakhstan,1993,13.56, CIS
Kazakhstan,1994,9.85, CIS
Kazakhstan,1995,11.32, CIS
Kazakhstan,1996,9.46, CIS
Kazakhstan,1997,7.43, CIS
Kazakhstan,1998,7.36, CIS
Kazakhstan,1999,8.34, CIS
Kazakhstan,2000,5.23, CIS
Kazakhstan,2001,4.59, CIS
Kazakhstan,2002,4.84, CIS
Kazakhstan,2003,5.69, CIS
Kazakhstan,2004,6.29, CIS
Kazakhstan,2005,8.3, CIS
Kazakhstan,2006,8.8, CIS
Kazakhstan,2007,10.64, CIS
Kazakhstan,2008,10.58, CIS
Kazakhstan,2009,10.14, CIS
Kazakhstan,2010,11.02, CIS
Kazakhstan,2011,12.16, CIS
Kazakhstan,2012,12.95, CIS
Kazakhstan,2013,13.56, CIS
Kazakhstan,2014,14.98, CIS
Kazakhstan,2015,15.33, CIS
Kazakhstan,2016,15.81, CIS
Kazakhstan,2017,15.87, CIS
Kazakhstan,2018,19.44, CIS
Other CIS,1965,, CIS
Other CIS,1966,, CIS
Other CIS,1967,, CIS
Other CIS,1968,, CIS
Other CIS,1969,, CIS
Other CIS,1970,, CIS
Other CIS,1971,, CIS
Other CIS,1972,, CIS
Other CIS,1973,, CIS
Other CIS,1974,, CIS
Other CIS,1975,, CIS
Other CIS,1976,, CIS
Other CIS,1977,, CIS
Other CIS,1978,, CIS
Other CIS,1979,, CIS
Other CIS,1980,, CIS
Other CIS,1981,, CIS
Other CIS,1982,, CIS
Other CIS,1983,, CIS
Other CIS,1984,, CIS
Other CIS,1985,7.8, CIS
Other CIS,1986,7.63, CIS
Other CIS,1987,8.31, CIS
Other CIS,1988,10.94, CIS
Other CIS,1989,12.12, CIS
Other CIS,1990,11.21, CIS
Other CIS,1991,9.29, CIS
Other CIS,1992,8.41, CIS
Other CIS,1993,6.06, CIS
Other CIS,1994,5.19, CIS
Other CIS,1995,5.1, CIS
Other CIS,1996,5.68, CIS
Other CIS,1997,5.95, CIS
Other CIS,1998,6.11, CIS
Other CIS,1999,4.78, CIS
Other CIS,2000,4.5, CIS
Other CIS,2001,4.76, CIS
Other CIS,2002,4.4, CIS
Other CIS,2003,3.97, CIS
Other CIS,2004,4.81, CIS
Other CIS,2005,5.04, CIS
Other CIS,2006,5.21, CIS
Other CIS,2007,5.89, CIS
Other CIS,2008,5.94, CIS
Other CIS,2009,5.33, CIS
Other CIS,2010,5.15, CIS
Other CIS,2011,5.47, CIS
Other CIS,2012,5.7, CIS
Other CIS,2013,4.76, CIS
Other CIS,2014,5.26, CIS
Other CIS,2015,5.18, CIS
Other CIS,2016,5.14, CIS
Other CIS,2017,5.05, CIS
Other CIS,2018,5.72, CIS
Russian Federation,1965,, CIS
Russian Federation,1966,, CIS
Russian Federation,1967,, CIS
Russian Federation,1968,, CIS
Russian Federation,1969,, CIS
Russian Federation,1970,, CIS
Russian Federation,1971,, CIS
Russian Federation,1972,, CIS
Russian Federation,1973,, CIS
Russian Federation,1974,, CIS
Russian Federation,1975,, CIS
Russian Federation,1976,, CIS
Russian Federation,1977,, CIS
Russian Federation,1978,, CIS
Russian Federation,1979,, CIS
Russian Federation,1980,, CIS
Russian Federation,1981,, CIS
Russian Federation,1982,, CIS
Russian Federation,1983,, CIS
Russian Federation,1984,, CIS
Russian Federation,1985,356.08, CIS
Russian Federation,1986,360.21, CIS
Russian Federation,1987,381, CIS
Russian Federation,1988,402.06, CIS
Russian Federation,1989,408.03, CIS
Russian Federation,1990,414.2, CIS
Russian Federation,1991,424.95, CIS
Russian Federation,1992,411.34, CIS
Russian Federation,1993,410.15, CIS
Russian Federation,1994,385.32, CIS
Russian Federation,1995,372.45, CIS
Russian Federation,1996,374.52, CIS
Russian Federation,1997,345.41, CIS
Russian Federation,1998,359.57, CIS
Russian Federation,1999,358.47, CIS
Russian Federation,2000,366.19, CIS
Russian Federation,2001,372.17, CIS
Russian Federation,2002,376.67, CIS
Russian Federation,2003,385.6, CIS
Russian Federation,2004,395.62, CIS
Russian Federation,2005,400.4, CIS
Russian Federation,2006,421.74, CIS
Russian Federation,2007,428.82, CIS
Russian Federation,2008,422.75, CIS
Russian Federation,2009,397.79, CIS
Russian Federation,2010,423.92, CIS
Russian Federation,2011,435.64, CIS
Russian Federation,2012,428.63, CIS
Russian Federation,2013,424.87, CIS
Russian Federation,2014,422.2, CIS
Russian Federation,2015,408.67, CIS
Russian Federation,2016,420.65, CIS
Russian Federation,2017,431.1, CIS
Russian Federation,2018,454.5, CIS
Turkmenistan,1965,, CIS
Turkmenistan,1966,, CIS
Turkmenistan,1967,, CIS
Turkmenistan,1968,, CIS
Turkmenistan,1969,, CIS
Turkmenistan,1970,, CIS
Turkmenistan,1971,, CIS
Turkmenistan,1972,, CIS
Turkmenistan,1973,, CIS
Turkmenistan,1974,, CIS
Turkmenistan,1975,, CIS
Turkmenistan,1976,, CIS
Turkmenistan,1977,, CIS
Turkmenistan,1978,, CIS
Turkmenistan,1979,, CIS
Turkmenistan,1980,, CIS
Turkmenistan,1981,, CIS
Turkmenistan,1982,, CIS
Turkmenistan,1983,, CIS
Turkmenistan,1984,, CIS
Turkmenistan,1985,8.18, CIS
Turkmenistan,1986,13.24, CIS
Turkmenistan,1987,13.15, CIS
Turkmenistan,1988,13.33, CIS
Turkmenistan,1989,13.77, CIS
Turkmenistan,1990,9.28, CIS
Turkmenistan,1991,9.09, CIS
Turkmenistan,1992,0, CIS
Turkmenistan,1993,8.83, CIS
Turkmenistan,1994,9.62, CIS
Turkmenistan,1995,7.59, CIS
Turkmenistan,1996,11.94, CIS
Turkmenistan,1997,8.4, CIS
Turkmenistan,1998,10.33, CIS
Turkmenistan,1999,9.23, CIS
Turkmenistan,2000,7.16, CIS
Turkmenistan,2001,10.52, CIS
Turkmenistan,2002,7.5, CIS
Turkmenistan,2003,11.62, CIS
Turkmenistan,2004,11.45, CIS
Turkmenistan,2005,11.65, CIS
Turkmenistan,2006,11.99, CIS
Turkmenistan,2007,11.17, CIS
Turkmenistan,2008,7.89, CIS
Turkmenistan,2009,17.11, CIS
Turkmenistan,2010,18.27, CIS
Turkmenistan,2011,20.74, CIS
Turkmenistan,2012,22.94, CIS
Turkmenistan,2013,19.33, CIS
Turkmenistan,2014,19.96, CIS
Turkmenistan,2015,25.39, CIS
Turkmenistan,2016,24.11, CIS
Turkmenistan,2017,25.34, CIS
Turkmenistan,2018,28.39, CIS
USSR,1965,121.68, CIS
USSR,1966,135.74, CIS
USSR,1967,149.44, CIS
USSR,1968,161.36, CIS
USSR,1969,172.44, CIS
USSR,1970,189.48, CIS
USSR,1971,207.12, CIS
USSR,1972,217.85, CIS
USSR,1973,236.91, CIS
USSR,1974,251.22, CIS
USSR,1975,274.1, CIS
USSR,1976,301.63, CIS
USSR,1977,323.2, CIS
USSR,1978,344.65, CIS
USSR,1979,365.86, CIS
USSR,1980,377.08, CIS
USSR,1981,399.3, CIS
USSR,1982,431.05, CIS
USSR,1983,462.19, CIS
USSR,1984,504.32, CIS
USSR,1985,, CIS
USSR,1986,, CIS
USSR,1987,, CIS
USSR,1988,, CIS
USSR,1989,, CIS
USSR,1990,, CIS
USSR,1991,, CIS
USSR,1992,, CIS
USSR,1993,, CIS
USSR,1994,, CIS
USSR,1995,, CIS
USSR,1996,, CIS
USSR,1997,, CIS
USSR,1998,, CIS
USSR,1999,, CIS
USSR,2000,, CIS
USSR,2001,, CIS
USSR,2002,, CIS
USSR,2003,, CIS
USSR,2004,, CIS
USSR,2005,, CIS
USSR,2006,, CIS
USSR,2007,, CIS
USSR,2008,, CIS
USSR,2009,, CIS
USSR,2010,, CIS
USSR,2011,, CIS
USSR,2012,, CIS
USSR,2013,, CIS
USSR,2014,, CIS
USSR,2015,, CIS
USSR,2016,, CIS
USSR,2017,, CIS
USSR,2018,, CIS
Uzbekistan,1965,, CIS
Uzbekistan,1966,, CIS
Uzbekistan,1967,, CIS
Uzbekistan,1968,, CIS
Uzbekistan,1969,, CIS
Uzbekistan,1970,, CIS
Uzbekistan,1971,, CIS
Uzbekistan,1972,, CIS
Uzbekistan,1973,, CIS
Uzbekistan,1974,, CIS
Uzbekistan,1975,, CIS
Uzbekistan,1976,, CIS
Uzbekistan,1977,, CIS
Uzbekistan,1978,, CIS
Uzbekistan,1979,, CIS
Uzbekistan,1980,, CIS
Uzbekistan,1981,, CIS
Uzbekistan,1982,, CIS
Uzbekistan,1983,, CIS
Uzbekistan,1984,, CIS
Uzbekistan,1985,31.14, CIS
Uzbekistan,1986,30.02, CIS
Uzbekistan,1987,31.43, CIS
Uzbekistan,1988,30.99, CIS
Uzbekistan,1989,32.75, CIS
Uzbekistan,1990,34.86, CIS
Uzbekistan,1991,35.14, CIS
Uzbekistan,1992,35.31, CIS
Uzbekistan,1993,38.49, CIS
Uzbekistan,1994,39.11, CIS
Uzbekistan,1995,40.08, CIS
Uzbekistan,1996,41.73, CIS
Uzbekistan,1997,40.94, CIS
Uzbekistan,1998,41.1, CIS
Uzbekistan,1999,47.62, CIS
Uzbekistan,2000,48.67, CIS
Uzbekistan,2001,49.06, CIS
Uzbekistan,2002,50.52, CIS
Uzbekistan,2003,45.55, CIS
Uzbekistan,2004,46.02, CIS
Uzbekistan,2005,46.92, CIS
Uzbekistan,2006,43.3, CIS
Uzbekistan,2007,46.84, CIS
Uzbekistan,2008,44.13, CIS
Uzbekistan,2009,44.07, CIS
Uzbekistan,2010,44.04, CIS
Uzbekistan,2011,47.36, CIS
Uzbekistan,2012,46.24, CIS
Uzbekistan,2013,46.15, CIS
Uzbekistan,2014,48.55, CIS
Uzbekistan,2015,46.34, CIS
Uzbekistan,2016,43.33, CIS
Uzbekistan,2017,43.1, CIS
Uzbekistan,2018,42.6, CIS
Austria,1965,1.75, Europe
Austria,1966,1.88, Europe
Austria,1967,1.8, Europe
Austria,1968,1.92, Europe
Austria,1969,2.33, Europe
Austria,1970,2.83, Europe
Austria,1971,3.25, Europe
Austria,1972,3.51, Europe
Austria,1973,3.86, Europe
Austria,1974,4.19, Europe
Austria,1975,4.18, Europe
Austria,1976,4.76, Europe
Austria,1977,4.85, Europe
Austria,1978,5.05, Europe
Austria,1979,5, Europe
Austria,1980,4.81, Europe
Austria,1981,4.58, Europe
Austria,1982,4.44, Europe
Austria,1983,4.53, Europe
Austria,1984,5.04, Europe
Austria,1985,5.4, Europe
Austria,1986,5.24, Europe
Austria,1987,5.47, Europe
Austria,1988,5.24, Europe
Austria,1989,5.63, Europe
Austria,1990,6.19, Europe
Austria,1991,6.57, Europe
Austria,1992,6.45, Europe
Austria,1993,6.78, Europe
Austria,1994,6.98, Europe
Austria,1995,7.62, Europe
Austria,1996,8.11, Europe
Austria,1997,7.81, Europe
Austria,1998,8.02, Europe
Austria,1999,8.19, Europe
Austria,2000,7.82, Europe
Austria,2001,8.29, Europe
Austria,2002,8.15, Europe
Austria,2003,8.96, Europe
Austria,2004,9.05, Europe
Austria,2005,9.53, Europe
Austria,2006,8.95, Europe
Austria,2007,8.47, Europe
Austria,2008,9.07, Europe
Austria,2009,8.83, Europe
Austria,2010,9.61, Europe
Austria,2011,9.04, Europe
Austria,2012,8.62, Europe
Austria,2013,8.2, Europe
Austria,2014,7.51, Europe
Austria,2015,7.97, Europe
Austria,2016,8.34, Europe
Austria,2017,9.07, Europe
Austria,2018,8.69, Europe
Belgium,1965,0.07, Europe
Belgium,1966,0.13, Europe
Belgium,1967,0.51, Europe
Belgium,1968,1.23, Europe
Belgium,1969,2.53, Europe
Belgium,1970,3.98, Europe
Belgium,1971,5.48, Europe
Belgium,1972,6.91, Europe
Belgium,1973,8.31, Europe
Belgium,1974,9.74, Europe
Belgium,1975,9.62, Europe
Belgium,1976,10.16, Europe
Belgium,1977,10, Europe
Belgium,1978,9.91, Europe
Belgium,1979,10.83, Europe
Belgium,1980,10.36, Europe
Belgium,1981,9.56, Europe
Belgium,1982,7.97, Europe
Belgium,1983,8.28, Europe
Belgium,1984,8.55, Europe
Belgium,1985,8.59, Europe
Belgium,1986,7.71, Europe
Belgium,1987,8.5, Europe
Belgium,1988,8.39, Europe
Belgium,1989,9.32, Europe
Belgium,1990,9.57, Europe
Belgium,1991,10.21, Europe
Belgium,1992,10.52, Europe
Belgium,1993,11.01, Europe
Belgium,1994,11.26, Europe
Belgium,1995,12.45, Europe
Belgium,1996,13.84, Europe
Belgium,1997,13.2, Europe
Belgium,1998,14.46, Europe
Belgium,1999,15.45, Europe
Belgium,2000,15.53, Europe
Belgium,2001,15.34, Europe
Belgium,2002,15.83, Europe
Belgium,2003,16.87, Europe
Belgium,2004,17.19, Europe
Belgium,2005,16.89, Europe
Belgium,2006,17.39, Europe
Belgium,2007,17.52, Europe
Belgium,2008,17.4, Europe
Belgium,2009,17.57, Europe
Belgium,2010,19.4, Europe
Belgium,2011,16.52, Europe
Belgium,2012,16.74, Europe
Belgium,2013,16.53, Europe
Belgium,2014,14.46, Europe
Belgium,2015,15.85, Europe
Belgium,2016,16.19, Europe
Belgium,2017,16.41, Europe
Belgium,2018,16.87, Europe
Bulgaria,1965,0.06, Europe
Bulgaria,1966,0.08, Europe
Bulgaria,1967,0.26, Europe
Bulgaria,1968,0.39, Europe
Bulgaria,1969,0.41, Europe
Bulgaria,1970,0.37, Europe
Bulgaria,1971,0.29, Europe
Bulgaria,1972,0.19, Europe
Bulgaria,1973,0.2, Europe
Bulgaria,1974,0.43, Europe
Bulgaria,1975,1.13, Europe
Bulgaria,1976,1.98, Europe
Bulgaria,1977,2.52, Europe
Bulgaria,1978,2.69, Europe
Bulgaria,1979,2.88, Europe
Bulgaria,1980,3.7, Europe
Bulgaria,1981,4.02, Europe
Bulgaria,1982,4.45, Europe
Bulgaria,1983,4.68, Europe
Bulgaria,1984,4.92, Europe
Bulgaria,1985,5.37, Europe
Bulgaria,1986,5.33, Europe
Bulgaria,1987,5.94, Europe
Bulgaria,1988,5.77, Europe
Bulgaria,1989,5.94, Europe
Bulgaria,1990,6.3, Europe
Bulgaria,1991,5.32, Europe
Bulgaria,1992,4.71, Europe
Bulgaria,1993,4.38, Europe
Bulgaria,1994,4.39, Europe
Bulgaria,1995,5.29, Europe
Bulgaria,1996,5.41, Europe
Bulgaria,1997,4.31, Europe
Bulgaria,1998,3.61, Europe
Bulgaria,1999,3.13, Europe
Bulgaria,2000,3.41, Europe
Bulgaria,2001,2.86, Europe
Bulgaria,2002,2.54, Europe
Bulgaria,2003,2.68, Europe
Bulgaria,2004,2.62, Europe
Bulgaria,2005,3.27, Europe
Bulgaria,2006,3.37, Europe
Bulgaria,2007,3.39, Europe
Bulgaria,2008,3.39, Europe
Bulgaria,2009,2.43, Europe
Bulgaria,2010,2.67, Europe
Bulgaria,2011,3.06, Europe
Bulgaria,2012,2.85, Europe
Bulgaria,2013,2.75, Europe
Bulgaria,2014,2.74, Europe
Bulgaria,2015,3, Europe
Bulgaria,2016,3.13, Europe
Bulgaria,2017,3.21, Europe
Bulgaria,2018,3.02, Europe
Croatia,1965,0, Europe
Croatia,1966,0, Europe
Croatia,1967,0, Europe
Croatia,1968,0, Europe
Croatia,1969,0, Europe
Croatia,1970,0, Europe
Croatia,1971,0, Europe
Croatia,1972,0, Europe
Croatia,1973,0, Europe
Croatia,1974,0, Europe
Croatia,1975,0, Europe
Croatia,1976,0, Europe
Croatia,1977,0, Europe
Croatia,1978,0, Europe
Croatia,1979,0, Europe
Croatia,1980,0, Europe
Croatia,1981,0, Europe
Croatia,1982,0, Europe
Croatia,1983,0, Europe
Croatia,1984,0, Europe
Croatia,1985,0, Europe
Croatia,1986,0, Europe
Croatia,1987,0, Europe
Croatia,1988,0, Europe
Croatia,1989,0, Europe
Croatia,1990,2.55, Europe
Croatia,1991,2.36, Europe
Croatia,1992,2.45, Europe
Croatia,1993,2.59, Europe
Croatia,1994,2.43, Europe
Croatia,1995,2.25, Europe
Croatia,1996,2.52, Europe
Croatia,1997,2.61, Europe
Croatia,1998,2.51, Europe
Croatia,1999,2.55, Europe
Croatia,2000,2.57, Europe
Croatia,2001,2.69, Europe
Croatia,2002,2.76, Europe
Croatia,2003,2.74, Europe
Croatia,2004,2.84, Europe
Croatia,2005,2.75, Europe
Croatia,2006,2.72, Europe
Croatia,2007,3.12, Europe
Croatia,2008,3.03, Europe
Croatia,2009,2.79, Europe
Croatia,2010,3.06, Europe
Croatia,2011,2.99, Europe
Croatia,2012,2.81, Europe
Croatia,2013,2.65, Europe
Croatia,2014,2.35, Europe
Croatia,2015,2.42, Europe
Croatia,2016,2.52, Europe
Croatia,2017,2.9, Europe
Croatia,2018,2.82, Europe
Cyprus,1965,0, Europe
Cyprus,1966,0, Europe
Cyprus,1967,0, Europe
Cyprus,1968,0, Europe
Cyprus,1969,0, Europe
Cyprus,1970,0, Europe
Cyprus,1971,0, Europe
Cyprus,1972,0, Europe
Cyprus,1973,0, Europe
Cyprus,1974,0, Europe
Cyprus,1975,0, Europe
Cyprus,1976,0, Europe
Cyprus,1977,0, Europe
Cyprus,1978,0, Europe
Cyprus,1979,0, Europe
Cyprus,1980,0, Europe
Cyprus,1981,0, Europe
Cyprus,1982,0, Europe
Cyprus,1983,0, Europe
Cyprus,1984,0, Europe
Cyprus,1985,0, Europe
Cyprus,1986,0, Europe
Cyprus,1987,0, Europe
Cyprus,1988,0, Europe
Cyprus,1989,0, Europe
Cyprus,1990,0, Europe
Cyprus,1991,0, Europe
Cyprus,1992,0, Europe
Cyprus,1993,0, Europe
Cyprus,1994,0, Europe
Cyprus,1995,0, Europe
Cyprus,1996,0, Europe
Cyprus,1997,0, Europe
Cyprus,1998,0, Europe
Cyprus,1999,0, Europe
Cyprus,2000,0, Europe
Cyprus,2001,0, Europe
Cyprus,2002,0, Europe
Cyprus,2003,0, Europe
Cyprus,2004,0, Europe
Cyprus,2005,0, Europe
Cyprus,2006,0, Europe
Cyprus,2007,0, Europe
Cyprus,2008,0, Europe
Cyprus,2009,0, Europe
Cyprus,2010,0, Europe
Cyprus,2011,0, Europe
Cyprus,2012,0, Europe
Cyprus,2013,0, Europe
Cyprus,2014,0, Europe
Cyprus,2015,0, Europe
Cyprus,2016,0, Europe
Cyprus,2017,0, Europe
Cyprus,2018,0, Europe
Czech Republic,1965,0.43, Europe
Czech Republic,1966,0.45, Europe
Czech Republic,1967,0.54, Europe
Czech Republic,1968,0.67, Europe
Czech Republic,1969,0.73, Europe
Czech Republic,1970,0.8, Europe
Czech Republic,1971,1, Europe
Czech Republic,1972,1.08, Europe
Czech Republic,1973,1.19, Europe
Czech Republic,1974,1.45, Europe
Czech Republic,1975,1.66, Europe
Czech Republic,1976,1.83, Europe
Czech Republic,1977,2.08, Europe
Czech Republic,1978,2.33, Europe
Czech Republic,1979,2.61, Europe
Czech Republic,1980,3.01, Europe
Czech Republic,1981,3.02, Europe
Czech Republic,1982,3.2, Europe
Czech Republic,1983,3.75, Europe
Czech Republic,1984,4, Europe
Czech Republic,1985,4.91, Europe
Czech Republic,1986,5.18, Europe
Czech Republic,1987,5.66, Europe
Czech Republic,1988,5.69, Europe
Czech Republic,1989,5.87, Europe
Czech Republic,1990,6.1, Europe
Czech Republic,1991,5.89, Europe
Czech Republic,1992,6.75, Europe
Czech Republic,1993,6.89, Europe
Czech Republic,1994,6.73, Europe
Czech Republic,1995,7.62, Europe
Czech Republic,1996,8.77, Europe
Czech Republic,1997,8.92, Europe
Czech Republic,1998,8.94, Europe
Czech Republic,1999,8.99, Europe
Czech Republic,2000,8.72, Europe
Czech Republic,2001,9.34, Europe
Czech Republic,2002,9.03, Europe
Czech Republic,2003,9.12, Europe
Czech Republic,2004,9.06, Europe
Czech Republic,2005,8.96, Europe
Czech Republic,2006,8.83, Europe
Czech Republic,2007,8.42, Europe
Czech Republic,2008,8.34, Europe
Czech Republic,2009,7.91, Europe
Czech Republic,2010,9.38, Europe
Czech Republic,2011,7.92, Europe
Czech Republic,2012,7.97, Europe
Czech Republic,2013,8.08, Europe
Czech Republic,2014,7.19, Europe
Czech Republic,2015,7.54, Europe
Czech Republic,2016,8.16, Europe
Czech Republic,2017,8.37, Europe
Czech Republic,2018,7.98, Europe
Denmark,1965,0, Europe
Denmark,1966,0, Europe
Denmark,1967,0, Europe
Denmark,1968,0, Europe
Denmark,1969,0, Europe
Denmark,1970,0, Europe
Denmark,1971,0, Europe
Denmark,1972,0, Europe
Denmark,1973,0, Europe
Denmark,1974,0, Europe
Denmark,1975,0, Europe
Denmark,1976,0, Europe
Denmark,1977,0, Europe
Denmark,1978,0, Europe
Denmark,1979,0, Europe
Denmark,1980,0, Europe
Denmark,1981,0, Europe
Denmark,1982,0, Europe
Denmark,1983,0.01, Europe
Denmark,1984,0.12, Europe
Denmark,1985,0.67, Europe
Denmark,1986,1.2, Europe
Denmark,1987,1.52, Europe
Denmark,1988,1.85, Europe
Denmark,1989,1.97, Europe
Denmark,1990,2.1, Europe
Denmark,1991,2.43, Europe
Denmark,1992,2.55, Europe
Denmark,1993,2.87, Europe
Denmark,1994,3.21, Europe
Denmark,1995,3.71, Europe
Denmark,1996,4.38, Europe
Denmark,1997,4.57, Europe
Denmark,1998,4.93, Europe
Denmark,1999,5.17, Europe
Denmark,2000,5.1, Europe
Denmark,2001,5.33, Europe
Denmark,2002,5.38, Europe
Denmark,2003,5.44, Europe
Denmark,2004,5.42, Europe
Denmark,2005,5.2, Europe
Denmark,2006,5.3, Europe
Denmark,2007,4.75, Europe
Denmark,2008,4.77, Europe
Denmark,2009,4.58, Europe
Denmark,2010,5.18, Europe
Denmark,2011,4.35, Europe
Denmark,2012,4.06, Europe
Denmark,2013,3.83, Europe
Denmark,2014,3.29, Europe
Denmark,2015,3.31, Europe
Denmark,2016,3.37, Europe
Denmark,2017,3.23, Europe
Denmark,2018,3.14, Europe
Estonia,1965,0, Europe
Estonia,1966,0, Europe
Estonia,1967,0, Europe
Estonia,1968,0, Europe
Estonia,1969,0, Europe
Estonia,1970,0, Europe
Estonia,1971,0, Europe
Estonia,1972,0, Europe
Estonia,1973,0, Europe
Estonia,1974,0, Europe
Estonia,1975,0, Europe
Estonia,1976,0, Europe
Estonia,1977,0, Europe
Estonia,1978,0, Europe
Estonia,1979,0, Europe
Estonia,1980,0, Europe
Estonia,1981,0, Europe
Estonia,1982,0, Europe
Estonia,1983,0, Europe
Estonia,1984,0, Europe
Estonia,1985,1.05, Europe
Estonia,1986,0.95, Europe
Estonia,1987,1.03, Europe
Estonia,1988,1.11, Europe
Estonia,1989,1.11, Europe
Estonia,1990,1.42, Europe
Estonia,1991,1.43, Europe
Estonia,1992,0.83, Europe
Estonia,1993,0.41, Europe
Estonia,1994,0.59, Europe
Estonia,1995,0.68, Europe
Estonia,1996,0.75, Europe
Estonia,1997,0.73, Europe
Estonia,1998,0.69, Europe
Estonia,1999,0.67, Europe
Estonia,2000,0.77, Europe
Estonia,2001,0.83, Europe
Estonia,2002,0.69, Europe
Estonia,2003,0.76, Europe
Estonia,2004,0.9, Europe
Estonia,2005,0.93, Europe
Estonia,2006,0.94, Europe
