country,year,oil_consumption_barrels,region
Algeria,1965,26.72, Africa
Algeria,1966,35.35, Africa
Algeria,1967,33.29, Africa
Algeria,1968,35.37, Africa
Algeria,1969,37.71, Africa
Algeria,1970,43.01, Africa
Algeria,1971,48.88, Africa
Algeria,1972,53.54, Africa
Algeria,1973,58.85, Africa
Algeria,1974,65.64, Africa
Algeria,1975,72.88, Africa
Algeria,1976,84.68, Africa
Algeria,1977,95.22, Africa
Algeria,1978,99.39, Africa
Algeria,1979,118.64, Africa
Algeria,1980,120.23, Africa
Algeria,1981,130.1, Africa
Algeria,1982,137.66, Africa
Algeria,1983,155.15, Africa
Algeria,1984,171.79, Africa
Algeria,1985,176.33, Africa
Algeria,1986,179.95, Africa
Algeria,1987,182.64, Africa
Algeria,1988,181.76, Africa
Algeria,1989,191.97, Africa
Algeria,1990,212.25, Africa
Algeria,1991,207.48, Africa
Algeria,1992,209.64, Africa
Algeria,1993,208.37, Africa
Algeria,1994,202.17, Africa
Algeria,1995,196.47, Africa
Algeria,1996,185.47, Africa
Algeria,1997,185.63, Africa
Algeria,1998,192.28, Africa
Algeria,1999,185.52, Africa
Algeria,2000,190.4, Africa
Algeria,2001,197.55, Africa
Algeria,2002,220.02, Africa
Algeria,2003,228.94, Africa
Algeria,2004,238.27, Africa
Algeria,2005,249.25, Africa
Algeria,2006,257.55, Africa
Algeria,2007,285.98, Africa
Algeria,2008,308.66, Africa
Algeria,2009,326.53, Africa
Algeria,2010,326.95, Africa
Algeria,2011,349.47, Africa
Algeria,2012,369.84, Africa
Algeria,2013,387.41, Africa
Algeria,2014,400.61, Africa
Algeria,2015,424.98, Africa
Algeria,2016,412.22, Africa
Algeria,2017,407.55, Africa
Algeria,2018,413.88, Africa
Eastern Africa,1965,110.6, Africa
Eastern Africa,1966,116.55, Africa
Eastern Africa,1967,122.65, Africa
Eastern Africa,1968,127.38, Africa
Eastern Africa,1969,135.39, Africa
Eastern Africa,1970,141.49, Africa
Eastern Africa,1971,168.2, Africa
Eastern Africa,1972,174.61, Africa
Eastern Africa,1973,183.67, Africa
Eastern Africa,1974,183.26, Africa
Eastern Africa,1975,177.17, Africa
Eastern Africa,1976,176.61, Africa
Eastern Africa,1977,180.55, Africa
Eastern Africa,1978,177.97, Africa
Eastern Africa,1979,181.15, Africa
Eastern Africa,1980,187.42, Africa
Eastern Africa,1981,182.65, Africa
Eastern Africa,1982,176.1, Africa
Eastern Africa,1983,175.05, Africa
Eastern Africa,1984,177.52, Africa
Eastern Africa,1985,182.31, Africa
Eastern Africa,1986,193.57, Africa
Eastern Africa,1987,196.47, Africa
Eastern Africa,1988,213.46, Africa
Eastern Africa,1989,222.03, Africa
Eastern Africa,1990,226.46, Africa
Eastern Africa,1991,220.08, Africa
Eastern Africa,1992,220.47, Africa
Eastern Africa,1993,227.04, Africa
Eastern Africa,1994,238.99, Africa
Eastern Africa,1995,248.42, Africa
Eastern Africa,1996,255.82, Africa
Eastern Africa,1997,260.45, Africa
Eastern Africa,1998,264.77, Africa
Eastern Africa,1999,279.08, Africa
Eastern Africa,2000,280.25, Africa
Eastern Africa,2001,296.84, Africa
Eastern Africa,2002,301.31, Africa
Eastern Africa,2003,303.11, Africa
Eastern Africa,2004,329.35, Africa
Eastern Africa,2005,345.37, Africa
Eastern Africa,2006,366.3, Africa
Eastern Africa,2007,376.88, Africa
Eastern Africa,2008,385.55, Africa
Eastern Africa,2009,404.13, Africa
Eastern Africa,2010,419.37, Africa
Eastern Africa,2011,444.81, Africa
Eastern Africa,2012,456.79, Africa
Eastern Africa,2013,483.53, Africa
Eastern Africa,2014,507.3, Africa
Eastern Africa,2015,559.43, Africa
Eastern Africa,2016,572.89, Africa
Eastern Africa,2017,604.39, Africa
Eastern Africa,2018,623.07, Africa
Egypt,1965,130.74, Africa
Egypt,1966,139.93, Africa
Egypt,1967,115.72, Africa
Egypt,1968,120.5, Africa
Egypt,1969,91.51, Africa
Egypt,1970,117.09, Africa
Egypt,1971,122.03, Africa
Egypt,1972,139.71, Africa
Egypt,1973,131.57, Africa
Egypt,1974,145.61, Africa
Egypt,1975,159.37, Africa
Egypt,1976,187.3, Africa
Egypt,1977,201.08, Africa
Egypt,1978,208.77, Africa
Egypt,1979,229.01, Africa
Egypt,1980,256.53, Africa
Egypt,1981,296.01, Africa
Egypt,1982,336.03, Africa
Egypt,1983,369.98, Africa
Egypt,1984,398.21, Africa
Egypt,1985,406.15, Africa
Egypt,1986,408.89, Africa
Egypt,1987,424.8, Africa
Egypt,1988,430.61, Africa
Egypt,1989,449.76, Africa
Egypt,1990,465.02, Africa
Egypt,1991,457.24, Africa
Egypt,1992,444.78, Africa
Egypt,1993,427.44, Africa
Egypt,1994,426.7, Africa
Egypt,1995,462.57, Africa
Egypt,1996,488.43, Africa
Egypt,1997,517.85, Africa
Egypt,1998,545.46, Africa
Egypt,1999,560.04, Africa
Egypt,2000,551.94, Africa
Egypt,2001,537.1, Africa
Egypt,2002,524.37, Africa
Egypt,2003,540.1, Africa
Egypt,2004,555.95, Africa
Egypt,2005,616.58, Africa
Egypt,2006,601.23, Africa
Egypt,2007,641.57, Africa
Egypt,2008,685.63, Africa
Egypt,2009,724.66, Africa
Egypt,2010,765.81, Africa
Egypt,2011,720.2, Africa
Egypt,2012,746.94, Africa
Egypt,2013,755.86, Africa
Egypt,2014,806.4, Africa
Egypt,2015,834.2, Africa
Egypt,2016,856.89, Africa
Egypt,2017,806.15, Africa
Egypt,2018,760.02, Africa
Middle Africa,1965,40.11, Africa
Middle Africa,1966,40.9, Africa
Middle Africa,1967,41.87, Africa
Middle Africa,1968,42.89, Africa
Middle Africa,1969,44.42, Africa
Middle Africa,1970,45.09, Africa
Middle Africa,1971,52.94, Africa
Middle Africa,1972,55.66, Africa
Middle Africa,1973,57.6, Africa
Middle Africa,1974,59.9, Africa
Middle Africa,1975,58, Africa
Middle Africa,1976,60.02, Africa
Middle Africa,1977,63.95, Africa
Middle Africa,1978,75.07, Africa
Middle Africa,1979,76.42, Africa
Middle Africa,1980,76.36, Africa
Middle Africa,1981,81.11, Africa
Middle Africa,1982,75.87, Africa
Middle Africa,1983,85.74, Africa
Middle Africa,1984,78.57, Africa
Middle Africa,1985,88.19, Africa
Middle Africa,1986,85.32, Africa
Middle Africa,1987,87.35, Africa
Middle Africa,1988,91.69, Africa
Middle Africa,1989,93.69, Africa
Middle Africa,1990,85.67, Africa
Middle Africa,1991,82.01, Africa
Middle Africa,1992,81.18, Africa
Middle Africa,1993,84.46, Africa
Middle Africa,1994,83.99, Africa
Middle Africa,1995,81.4, Africa
Middle Africa,1996,81.96, Africa
Middle Africa,1997,85.06, Africa
Middle Africa,1998,80.43, Africa
Middle Africa,1999,84.78, Africa
Middle Africa,2000,92.39, Africa
Middle Africa,2001,98.24, Africa
Middle Africa,2002,101.06, Africa
Middle Africa,2003,111.33, Africa
Middle Africa,2004,118.43, Africa
Middle Africa,2005,110.03, Africa
Middle Africa,2006,125.5, Africa
Middle Africa,2007,141.9, Africa
Middle Africa,2008,161.9, Africa
Middle Africa,2009,181.55, Africa
Middle Africa,2010,195.57, Africa
Middle Africa,2011,215.76, Africa
Middle Africa,2012,223.75, Africa
Middle Africa,2013,245.69, Africa
Middle Africa,2014,261.62, Africa
Middle Africa,2015,253.55, Africa
Middle Africa,2016,249.96, Africa
Middle Africa,2017,250.89, Africa
Middle Africa,2018,257.23, Africa
Morocco,1965,20.74, Africa
Morocco,1966,28.18, Africa
Morocco,1967,30.96, Africa
Morocco,1968,33.89, Africa
Morocco,1969,36.78, Africa
Morocco,1970,38.5, Africa
Morocco,1971,40.64, Africa
Morocco,1972,43.34, Africa
Morocco,1973,51.48, Africa
Morocco,1974,54.99, Africa
Morocco,1975,57.3, Africa
Morocco,1976,62.24, Africa
Morocco,1977,70.35, Africa
Morocco,1978,75.38, Africa
Morocco,1979,85.36, Africa
Morocco,1980,85.82, Africa
Morocco,1981,84.66, Africa
Morocco,1982,89.09, Africa
Morocco,1983,90.16, Africa
Morocco,1984,93.24, Africa
Morocco,1985,93.57, Africa
Morocco,1986,92.72, Africa
Morocco,1987,93.46, Africa
Morocco,1988,99.66, Africa
Morocco,1989,109.01, Africa
Morocco,1990,112.57, Africa
Morocco,1991,114.2, Africa
Morocco,1992,133.89, Africa
Morocco,1993,137.49, Africa
Morocco,1994,149.36, Africa
Morocco,1995,143.07, Africa
Morocco,1996,136.18, Africa
Morocco,1997,144.94, Africa
Morocco,1998,144.5, Africa
Morocco,1999,158.66, Africa
Morocco,2000,149.7, Africa
Morocco,2001,151.64, Africa
Morocco,2002,157.46, Africa
Morocco,2003,158.45, Africa
Morocco,2004,181.71, Africa
Morocco,2005,196.88, Africa
Morocco,2006,201.11, Africa
Morocco,2007,211.19, Africa
Morocco,2008,231.08, Africa
Morocco,2009,234.5, Africa
Morocco,2010,258.09, Africa
Morocco,2011,274.6, Africa
Morocco,2012,276.83, Africa
Morocco,2013,281.79, Africa
Morocco,2014,271.85, Africa
Morocco,2015,267.79, Africa
Morocco,2016,274.65, Africa
Morocco,2017,290.33, Africa
Morocco,2018,285.64, Africa
Other Northern Africa,1965,28.09, Africa
Other Northern Africa,1966,31.17, Africa
Other Northern Africa,1967,33.35, Africa
Other Northern Africa,1968,38, Africa
Other Northern Africa,1969,42.49, Africa
Other Northern Africa,1970,46.08, Africa
Other Northern Africa,1971,43.18, Africa
Other Northern Africa,1972,50.19, Africa
Other Northern Africa,1973,64.25, Africa
Other Northern Africa,1974,70.17, Africa
Other Northern Africa,1975,71.9, Africa
Other Northern Africa,1976,93.66, Africa
Other Northern Africa,1977,106.45, Africa
Other Northern Africa,1978,116.67, Africa
Other Northern Africa,1979,127.47, Africa
Other Northern Africa,1980,142.71, Africa
Other Northern Africa,1981,158.64, Africa
Other Northern Africa,1982,171.65, Africa
Other Northern Africa,1983,180.27, Africa
Other Northern Africa,1984,173.47, Africa
Other Northern Africa,1985,183.16, Africa
Other Northern Africa,1986,176.87, Africa
Other Northern Africa,1987,205.32, Africa
Other Northern Africa,1988,211.05, Africa
Other Northern Africa,1989,215.17, Africa
Other Northern Africa,1990,216.43, Africa
Other Northern Africa,1991,219.17, Africa
Other Northern Africa,1992,210.16, Africa
Other Northern Africa,1993,235.65, Africa
Other Northern Africa,1994,253.25, Africa
Other Northern Africa,1995,266.07, Africa
Other Northern Africa,1996,266.67, Africa
Other Northern Africa,1997,279.6, Africa
Other Northern Africa,1998,292.99, Africa
Other Northern Africa,1999,305.68, Africa
Other Northern Africa,2000,321.49, Africa
Other Northern Africa,2001,321.25, Africa
Other Northern Africa,2002,318.08, Africa
Other Northern Africa,2003,339.79, Africa
Other Northern Africa,2004,339.65, Africa
Other Northern Africa,2005,364.25, Africa
Other Northern Africa,2006,376.88, Africa
Other Northern Africa,2007,348.95, Africa
Other Northern Africa,2008,362.94, Africa
Other Northern Africa,2009,386.91, Africa
Other Northern Africa,2010,390.76, Africa
Other Northern Africa,2011,262.47, Africa
Other Northern Africa,2012,330.46, Africa
Other Northern Africa,2013,347.22, Africa
Other Northern Africa,2014,357.43, Africa
Other Northern Africa,2015,317.88, Africa
Other Northern Africa,2016,290.89, Africa
Other Northern Africa,2017,308.6, Africa
Other Northern Africa,2018,321.43, Africa
Other Southern Africa,1965,1.31, Africa
Other Southern Africa,1966,1.33, Africa
Other Southern Africa,1967,1.41, Africa
Other Southern Africa,1968,1.43, Africa
Other Southern Africa,1969,1.46, Africa
Other Southern Africa,1970,1.51, Africa
Other Southern Africa,1971,1.58, Africa
Other Southern Africa,1972,1.69, Africa
Other Southern Africa,1973,1.9, Africa
Other Southern Africa,1974,2.19, Africa
Other Southern Africa,1975,2.49, Africa
Other Southern Africa,1976,2.79, Africa
Other Southern Africa,1977,2.99, Africa
Other Southern Africa,1978,3.21, Africa
Other Southern Africa,1979,3.28, Africa
Other Southern Africa,1980,3.31, Africa
Other Southern Africa,1981,6.51, Africa
Other Southern Africa,1982,6.49, Africa
Other Southern Africa,1983,6.49, Africa
Other Southern Africa,1984,6.57, Africa
Other Southern Africa,1985,7.74, Africa
Other Southern Africa,1986,8.08, Africa
Other Southern Africa,1987,8.72, Africa
Other Southern Africa,1988,9.38, Africa
Other Southern Africa,1989,10.74, Africa
Other Southern Africa,1990,12.7, Africa
Other Southern Africa,1991,20.09, Africa
Other Southern Africa,1992,22.53, Africa
Other Southern Africa,1993,23.46, Africa
Other Southern Africa,1994,24.06, Africa
Other Southern Africa,1995,26.6, Africa
Other Southern Africa,1996,27.88, Africa
Other Southern Africa,1997,29.03, Africa
Other Southern Africa,1998,30.15, Africa
Other Southern Africa,1999,31.4, Africa
Other Southern Africa,2000,32.77, Africa
Other Southern Africa,2001,36.85, Africa
Other Southern Africa,2002,35.64, Africa
Other Southern Africa,2003,37.05, Africa
Other Southern Africa,2004,37, Africa
Other Southern Africa,2005,38.59, Africa
Other Southern Africa,2006,39.36, Africa
Other Southern Africa,2007,41.07, Africa
Other Southern Africa,2008,45.23, Africa
Other Southern Africa,2009,45.42, Africa
Other Southern Africa,2010,47.49, Africa
Other Southern Africa,2011,49.02, Africa
Other Southern Africa,2012,50.35, Africa
Other Southern Africa,2013,53.49, Africa
Other Southern Africa,2014,55.2, Africa
Other Southern Africa,2015,57.85, Africa
Other Southern Africa,2016,60.41, Africa
Other Southern Africa,2017,60.72, Africa
Other Southern Africa,2018,61.7, Africa
South Africa,1965,117.73, Africa
South Africa,1966,127.85, Africa
South Africa,1967,138.5, Africa
South Africa,1968,150.06, Africa
South Africa,1969,165.28, Africa
South Africa,1970,179.13, Africa
South Africa,1971,195.37, Africa
South Africa,1972,211.97, Africa
South Africa,1973,234.18, Africa
South Africa,1974,228.39, Africa
South Africa,1975,243.47, Africa
South Africa,1976,245.71, Africa
South Africa,1977,243.84, Africa
South Africa,1978,256.03, Africa
South Africa,1979,242.36, Africa
South Africa,1980,248.47, Africa
South Africa,1981,270.28, Africa
South Africa,1982,274.63, Africa
South Africa,1983,278.04, Africa
South Africa,1984,301.82, Africa
South Africa,1985,295.5, Africa
South Africa,1986,285.45, Africa
South Africa,1987,302.65, Africa
South Africa,1988,332.19, Africa
South Africa,1989,344.91, Africa
South Africa,1990,348.75, Africa
South Africa,1991,352.08, Africa
South Africa,1992,362.08, Africa
South Africa,1993,376.23, Africa
South Africa,1994,392.41, Africa
South Africa,1995,417.64, Africa
South Africa,1996,428.05, Africa
South Africa,1997,436.57, Africa
South Africa,1998,443.46, Africa
South Africa,1999,449.51, Africa
South Africa,2000,455.5, Africa
South Africa,2001,466.6, Africa
South Africa,2002,478.31, Africa
South Africa,2003,495.32, Africa
South Africa,2004,512.63, Africa
South Africa,2005,517.64, Africa
South Africa,2006,527.56, Africa
South Africa,2007,539.22, Africa
South Africa,2008,510.92, Africa
South Africa,2009,506.51, Africa
South Africa,2010,538.39, Africa
South Africa,2011,541.62, Africa
South Africa,2012,551.91, Africa
South Africa,2013,560.53, Africa
South Africa,2014,554.59, Africa
South Africa,2015,578.39, Africa
South Africa,2016,554.85, Africa
South Africa,2017,556.45, Africa
South Africa,2018,533.41, Africa
Western Africa,1965,77.78, Africa
Western Africa,1966,83.72, Africa
Western Africa,1967,85.21, Africa
Western Africa,1968,85.08, Africa
Western Africa,1969,93.69, Africa
Western Africa,1970,102.72, Africa
Western Africa,1971,133.47, Africa
Western Africa,1972,142.16, Africa
Western Africa,1973,156.95, Africa
Western Africa,1974,162.59, Africa
Western Africa,1975,176.28, Africa
Western Africa,1976,216.05, Africa
Western Africa,1977,234.35, Africa
Western Africa,1978,252.46, Africa
Western Africa,1979,285.41, Africa
Western Africa,1980,303.34, Africa
Western Africa,1981,309.63, Africa
Western Africa,1982,325.71, Africa
Western Africa,1983,305.56, Africa
Western Africa,1984,277.9, Africa
Western Africa,1985,291.76, Africa
Western Africa,1986,268.85, Africa
Western Africa,1987,287.51, Africa
Western Africa,1988,298.45, Africa
Western Africa,1989,307.41, Africa
Western Africa,1990,299.27, Africa
Western Africa,1991,319.84, Africa
Western Africa,1992,348, Africa
Western Africa,1993,345.66, Africa
Western Africa,1994,347.28, Africa
Western Africa,1995,350.83, Africa
Western Africa,1996,369.12, Africa
Western Africa,1997,368.7, Africa
Western Africa,1998,374.04, Africa
Western Africa,1999,396.19, Africa
Western Africa,2000,390.2, Africa
Western Africa,2001,406.22, Africa
Western Africa,2002,426.17, Africa
Western Africa,2003,422.43, Africa
Western Africa,2004,441.89, Africa
Western Africa,2005,462.95, Africa
Western Africa,2006,431.65, Africa
Western Africa,2007,445.62, Africa
Western Africa,2008,506.23, Africa
Western Africa,2009,512.07, Africa
Western Africa,2010,538.99, Africa
Western Africa,2011,539.8, Africa
Western Africa,2012,566.86, Africa
Western Africa,2013,589.13, Africa
Western Africa,2014,555.31, Africa
Western Africa,2015,562.65, Africa
Western Africa,2016,605.18, Africa
Western Africa,2017,676.85, Africa
Western Africa,2018,703.05, Africa
Australia,1965,312.98, Asia Pacific
Australia,1966,367.43, Asia Pacific
Australia,1967,401.46, Asia Pacific
Australia,1968,435.99, Asia Pacific
Australia,1969,450.96, Asia Pacific
Australia,1970,496.75, Asia Pacific
Australia,1971,523.1, Asia Pacific
Australia,1972,532.16, Asia Pacific
Australia,1973,569.9, Asia Pacific
Australia,1974,603.86, Asia Pacific
Australia,1975,600.01, Asia Pacific
Australia,1976,612.66, Asia Pacific
Australia,1977,643.16, Asia Pacific
Australia,1978,655.06, Asia Pacific
Australia,1979,667.34, Asia Pacific
Australia,1980,639.48, Asia Pacific
Australia,1981,622.19, Asia Pacific
Australia,1982,626.52, Asia Pacific
Australia,1983,618.3, Asia Pacific
Australia,1984,646.27, Asia Pacific
Australia,1985,626.86, Asia Pacific
Australia,1986,639.17, Asia Pacific
Australia,1987,652.61, Asia Pacific
Australia,1988,681.9, Asia Pacific
Australia,1989,709.94, Asia Pacific
Australia,1990,725.09, Asia Pacific
Australia,1991,703.95, Asia Pacific
Australia,1992,707.34, Asia Pacific
Australia,1993,744.34, Asia Pacific
Australia,1994,772.82, Asia Pacific
Australia,1995,797.14, Asia Pacific
Australia,1996,807.75, Asia Pacific
Australia,1997,827.5, Asia Pacific
Australia,1998,828.86, Asia Pacific
Australia,1999,851.22, Asia Pacific
Australia,2000,845.99, Asia Pacific
Australia,2001,851.92, Asia Pacific
Australia,2002,851.43, Asia Pacific
Australia,2003,849.16, Asia Pacific
Australia,2004,866.19, Asia Pacific
Australia,2005,870.15, Asia Pacific
Australia,2006,936.22, Asia Pacific
Australia,2007,934.64, Asia Pacific
Australia,2008,944.16, Asia Pacific
Australia,2009,950.24, Asia Pacific
Australia,2010,953.83, Asia Pacific
Australia,2011,1000.73, Asia Pacific
Australia,2012,1024.93, Asia Pacific
Australia,2013,1034.11, Asia Pacific
Australia,2014,1046.63, Asia Pacific
Australia,2015,1004.77, Asia Pacific
Australia,2016,1038.39, Asia Pacific
Australia,2017,1054.62, Asia Pacific
Australia,2018,1093.64, Asia Pacific
Bangladesh,1965,, Asia Pacific
Bangladesh,1966,, Asia Pacific
Bangladesh,1967,, Asia Pacific
Bangladesh,1968,, Asia Pacific
Bangladesh,1969,, Asia Pacific
Bangladesh,1970,, Asia Pacific
Bangladesh,1971,14.01, Asia Pacific
Bangladesh,1972,16.87, Asia Pacific
Bangladesh,1973,18.97, Asia Pacific
Bangladesh,1974,19.63, Asia Pacific
Bangladesh,1975,23.1, Asia Pacific
Bangladesh,1976,24.93, Asia Pacific
Bangladesh,1977,24.58, Asia Pacific
Bangladesh,1978,26.19, Asia Pacific
Bangladesh,1979,28.92, Asia Pacific
Bangladesh,1980,32.36, Asia Pacific
Bangladesh,1981,33.59, Asia Pacific
Bangladesh,1982,33.19, Asia Pacific
Bangladesh,1983,29.68, Asia Pacific
Bangladesh,1984,29.85, Asia Pacific
Bangladesh,1985,33.59, Asia Pacific
Bangladesh,1986,36.14, Asia Pacific
Bangladesh,1987,35.75, Asia Pacific
Bangladesh,1988,35.8, Asia Pacific
Bangladesh,1989,39.39, Asia Pacific
Bangladesh,1990,38.22, Asia Pacific
Bangladesh,1991,35.42, Asia Pacific
Bangladesh,1992,39.25, Asia Pacific
Bangladesh,1993,44.07, Asia Pacific
Bangladesh,1994,46.14, Asia Pacific
Bangladesh,1995,60.08, Asia Pacific
Bangladesh,1996,61.09, Asia Pacific
Bangladesh,1997,70.56, Asia Pacific
Bangladesh,1998,78.12, Asia Pacific
Bangladesh,1999,69.24, Asia Pacific
Bangladesh,2000,67.97, Asia Pacific
Bangladesh,2001,81.38, Asia Pacific
Bangladesh,2002,81.77, Asia Pacific
Bangladesh,2003,84.91, Asia Pacific
Bangladesh,2004,79.28, Asia Pacific
Bangladesh,2005,79.93, Asia Pacific
Bangladesh,2006,80.63, Asia Pacific
Bangladesh,2007,76.21, Asia Pacific
Bangladesh,2008,77.12, Asia Pacific
Bangladesh,2009,72.34, Asia Pacific
Bangladesh,2010,80.64, Asia Pacific
Bangladesh,2011,103.68, Asia Pacific
Bangladesh,2012,109.77, Asia Pacific
Bangladesh,2013,107.66, Asia Pacific
Bangladesh,2014,120.4, Asia Pacific
Bangladesh,2015,127.48, Asia Pacific
Bangladesh,2016,137.11, Asia Pacific
Bangladesh,2017,153.07, Asia Pacific
Bangladesh,2018,175.69, Asia Pacific
China,1965,215.49, Asia Pacific
China,1966,276.67, Asia Pacific
China,1967,273.29, Asia Pacific
China,1968,298.01, Asia Pacific
China,1969,400.56, Asia Pacific
China,1970,554.22, Asia Pacific
China,1971,753.27, Asia Pacific
China,1972,864.59, Asia Pacific
China,1973,1058.32, Asia Pacific
China,1974,1216.71, Asia Pacific
China,1975,1342, Asia Pacific
China,1976,1534.13, Asia Pacific
China,1977,1624.9, Asia Pacific
China,1978,1819.06, Asia Pacific
China,1979,1827.1, Asia Pacific
China,1980,1706.84, Asia Pacific
China,1981,1625.36, Asia Pacific
China,1982,1613.61, Asia Pacific
China,1983,1654.33, Asia Pacific
China,1984,1712.89, Asia Pacific
China,1985,1807.44, Asia Pacific
China,1986,1924.95, Asia Pacific
China,1987,2048.28, Asia Pacific
China,1988,2202.92, Asia Pacific
China,1989,2315.07, Asia Pacific
China,1990,2296.89, Asia Pacific
China,1991,2490.57, Asia Pacific
China,1992,2704.88, Asia Pacific
China,1993,3013.47, Asia Pacific
China,1994,3068.82, Asia Pacific
China,1995,3342.23, Asia Pacific
China,1996,3659.89, Asia Pacific
China,1997,4007.38, Asia Pacific
China,1998,4139.01, Asia Pacific
China,1999,4386.98, Asia Pacific
China,2000,4696.92, Asia Pacific
China,2001,4809.71, Asia Pacific
China,2002,5201.4, Asia Pacific
China,2003,5781.57, Asia Pacific
China,2004,6738.08, Asia Pacific
China,2005,6880.89, Asia Pacific
China,2006,7407.67, Asia Pacific
China,2007,7784.26, Asia Pacific
China,2008,7914.13, Asia Pacific
China,2009,8295.05, Asia Pacific
China,2010,9445.54, Asia Pacific
China,2011,9807.87, Asia Pacific
China,2012,10242.26, Asia Pacific
China,2013,10749.55, Asia Pacific
China,2014,11239.36, Asia Pacific
China,2015,11985.86, Asia Pacific
China,2016,12303.71, Asia Pacific
China,2017,12840.35, Asia Pacific
China,2018,13524.98, Asia Pacific
China Hong Kong SAR,1965,40.61, Asia Pacific
China Hong Kong SAR,1966,44.75, Asia Pacific
China Hong Kong SAR,1967,53.57, Asia Pacific
China Hong Kong SAR,1968,58.34, Asia Pacific
China Hong Kong SAR,1969,69.57, Asia Pacific
China Hong Kong SAR,1970,74.9, Asia Pacific
China Hong Kong SAR,1971,79.62, Asia Pacific
China Hong Kong SAR,1972,90.01, Asia Pacific
China Hong Kong SAR,1973,93.92, Asia Pacific
China Hong Kong SAR,1974,96.44, Asia Pacific
China Hong Kong SAR,1975,91.17, Asia Pacific
China Hong Kong SAR,1976,107.11, Asia Pacific
China Hong Kong SAR,1977,115.77, Asia Pacific
China Hong Kong SAR,1978,120.46, Asia Pacific
China Hong Kong SAR,1979,123.75, Asia Pacific
China Hong Kong SAR,1980,125.88, Asia Pacific
China Hong Kong SAR,1981,133.92, Asia Pacific
China Hong Kong SAR,1982,130.89, Asia Pacific
China Hong Kong SAR,1983,117.48, Asia Pacific
China Hong Kong SAR,1984,109.4, Asia Pacific
China Hong Kong SAR,1985,103.49, Asia Pacific
China Hong Kong SAR,1986,102.14, Asia Pacific
China Hong Kong SAR,1987,100.85, Asia Pacific
China Hong Kong SAR,1988,115.28, Asia Pacific
China Hong Kong SAR,1989,123.31, Asia Pacific
China Hong Kong SAR,1990,130.51, Asia Pacific
China Hong Kong SAR,1991,130.77, Asia Pacific
China Hong Kong SAR,1992,166.43, Asia Pacific
China Hong Kong SAR,1993,173.9, Asia Pacific
China Hong Kong SAR,1994,186.31, Asia Pacific
China Hong Kong SAR,1995,198.78, Asia Pacific
China Hong Kong SAR,1996,194.14, Asia Pacific
China Hong Kong SAR,1997,192.52, Asia Pacific
China Hong Kong SAR,1998,184.72, Asia Pacific
China Hong Kong SAR,1999,197.29, Asia Pacific
China Hong Kong SAR,2000,204.14, Asia Pacific
China Hong Kong SAR,2001,242.33, Asia Pacific
China Hong Kong SAR,2002,265.65, Asia Pacific
China Hong Kong SAR,2003,267.13, Asia Pacific
China Hong Kong SAR,2004,311.39, Asia Pacific
China Hong Kong SAR,2005,283.13, Asia Pacific
China Hong Kong SAR,2006,303.07, Asia Pacific
China Hong Kong SAR,2007,321.95, Asia Pacific
China Hong Kong SAR,2008,291.64, Asia Pacific
China Hong Kong SAR,2009,331.59, Asia Pacific
China Hong Kong SAR,2010,359.06, Asia Pacific
China Hong Kong SAR,2011,360.85, Asia Pacific
China Hong Kong SAR,2012,344.3, Asia Pacific
China Hong Kong SAR,2013,351.87, Asia Pacific
China Hong Kong SAR,2014,335.89, Asia Pacific
China Hong Kong SAR,2015,367.51, Asia Pacific
China Hong Kong SAR,2016,380.16, Asia Pacific
China Hong Kong SAR,2017,427.43, Asia Pacific
China Hong Kong SAR,2018,434.21, Asia Pacific
India,1965,252.23, Asia Pacific
India,1966,281.53, Asia Pacific
India,1967,289.38, Asia Pacific
India,1968,324.33, Asia Pacific
India,1969,392.35, Asia Pacific
India,1970,390.32, Asia Pacific
India,1971,416.36, Asia Pacific
India,1972,447.4, Asia Pacific
India,1973,473.67, Asia Pacific
India,1974,464.38, Asia Pacific
India,1975,476.86, Asia Pacific
India,1976,502.9, Asia Pacific
India,1977,542.09, Asia Pacific
India,1978,588.41, Asia Pacific
India,1979,633.68, Asia Pacific
India,1980,643.38, Asia Pacific
India,1981,696.95, Asia Pacific
India,1982,727.63, Asia Pacific
India,1983,765.4, Asia Pacific
India,1984,822.81, Asia Pacific
India,1985,895.98, Asia Pacific
India,1986,944.13, Asia Pacific
India,1987,974.26, Asia Pacific
India,1988,1069.49, Asia Pacific
India,1989,1163.7, Asia Pacific
India,1990,1210.14, Asia Pacific
India,1991,1230.35, Asia Pacific
India,1992,1291.88, Asia Pacific
India,1993,1308.23, Asia Pacific
India,1994,1405.97, Asia Pacific
India,1995,1573.24, Asia Pacific
India,1996,1692.73, Asia Pacific
India,1997,1823.07, Asia Pacific
India,1998,1959.39, Asia Pacific
India,1999,2148.54, Asia Pacific
India,2000,2260.19, Asia Pacific
India,2001,2287.33, Asia Pacific
India,2002,2459.95, Asia Pacific
India,2003,2529.3, Asia Pacific
India,2004,2601.39, Asia Pacific
India,2005,2659.89, Asia Pacific
India,2006,2794.59, Asia Pacific
India,2007,3000.46, Asia Pacific
India,2008,3137.04, Asia Pacific
India,2009,3300.36, Asia Pacific
India,2010,3380.97, Asia Pacific
India,2011,3549.75, Asia Pacific
India,2012,3747.41, Asia Pacific
India,2013,3789.43, Asia Pacific
India,2014,3913.86, Asia Pacific
