country,year,primary_energy_consumption,region
United Kingdom,1982,195.59, Europe
United Kingdom,1983,196.27, Europe
United Kingdom,1984,196.12, Europe
United Kingdom,1985,204.38, Europe
United Kingdom,1986,210.09, Europe
United Kingdom,1987,209.82, Europe
United Kingdom,1988,212.47, Europe
United Kingdom,1989,212.59, Europe
United Kingdom,1990,214.35, Europe
United Kingdom,1991,218.82, Europe
United Kingdom,1992,217.31, Europe
United Kingdom,1993,219.62, Europe
United Kingdom,1994,216.94, Europe
United Kingdom,1995,217.69, Europe
United Kingdom,1996,228.25, Europe
United Kingdom,1997,224.16, Europe
United Kingdom,1998,226.5, Europe
United Kingdom,1999,225.39, Europe
United Kingdom,2000,227.45, Europe
United Kingdom,2001,230.08, Europe
United Kingdom,2002,225.04, Europe
United Kingdom,2003,228.41, Europe
United Kingdom,2004,229.81, Europe
United Kingdom,2005,232.31, Europe
United Kingdom,2006,229.89, Europe
United Kingdom,2007,223.39, Europe
United Kingdom,2008,219.96, Europe
United Kingdom,2009,209.37, Europe
United Kingdom,2010,214.64, Europe
United Kingdom,2011,202.18, Europe
United Kingdom,2012,204.84, Europe
United Kingdom,2013,204.06, Europe
United Kingdom,2014,192.52, Europe
United Kingdom,2015,195.06, Europe
United Kingdom,2016,193.49, Europe
United Kingdom,2017,193.2, Europe
United Kingdom,2018,192.28, Europe
Iran,1965,8.51, Middle East
Iran,1966,9.26, Middle East
Iran,1967,10.17, Middle East
Iran,1968,11.17, Middle East
Iran,1969,12.25, Middle East
Iran,1970,14.42, Middle East
Iran,1971,15.79, Middle East
Iran,1972,17.87, Middle East
Iran,1973,21.38, Middle East
Iran,1974,24.2, Middle East
Iran,1975,28.17, Middle East
Iran,1976,31.67, Middle East
Iran,1977,35.9, Middle East
Iran,1978,35.05, Middle East
Iran,1979,37.84, Middle East
Iran,1980,34.99, Middle East
Iran,1981,35.05, Middle East
Iran,1982,39.56, Middle East
Iran,1983,46.99, Middle East
Iran,1984,50.79, Middle East
Iran,1985,55.44, Middle East
Iran,1986,51.88, Middle East
Iran,1987,55.63, Middle East
Iran,1988,58.77, Middle East
Iran,1989,64.34, Middle East
Iran,1990,72.41, Middle East
Iran,1991,78.63, Middle East
Iran,1992,86.25, Middle East
Iran,1993,79.57, Middle East
Iran,1994,89.43, Middle East
Iran,1995,94.73, Middle East
Iran,1996,102.43, Middle East
Iran,1997,105.97, Middle East
Iran,1998,109.56, Middle East
Iran,1999,116.97, Middle East
Iran,2000,122.92, Middle East
Iran,2001,129.69, Middle East
Iran,2002,140.97, Middle East
Iran,2003,144.05, Middle East
Iran,2004,157.95, Middle East
Iran,2005,169.41, Middle East
Iran,2006,185.13, Middle East
Iran,2007,198.19, Middle East
Iran,2008,205.76, Middle East
Iran,2009,212.7, Middle East
Iran,2010,213.41, Middle East
Iran,2011,224.95, Middle East
Iran,2012,226.22, Middle East
Iran,2013,237.94, Middle East
Iran,2014,248.95, Middle East
Iran,2015,249.23, Middle East
Iran,2016,257.15, Middle East
Iran,2017,272.01, Middle East
Iran,2018,285.72, Middle East
Iraq,1965,1.75, Middle East
Iraq,1966,1.95, Middle East
Iraq,1967,1.97, Middle East
Iraq,1968,2.11, Middle East
Iraq,1969,2.48, Middle East
Iraq,1970,3.14, Middle East
Iraq,1971,3.44, Middle East
Iraq,1972,4.08, Middle East
Iraq,1973,3.98, Middle East
Iraq,1974,3.92, Middle East
Iraq,1975,4.31, Middle East
Iraq,1976,5.51, Middle East
Iraq,1977,5.68, Middle East
Iraq,1978,5.46, Middle East
Iraq,1979,6.85, Middle East
Iraq,1980,8.16, Middle East
Iraq,1981,8.11, Middle East
Iraq,1982,8.47, Middle East
Iraq,1983,9.37, Middle East
Iraq,1984,10.28, Middle East
Iraq,1985,12.16, Middle East
Iraq,1986,13.49, Middle East
Iraq,1987,16.18, Middle East
Iraq,1988,18.87, Middle East
Iraq,1989,21.15, Middle East
Iraq,1990,19.56, Middle East
Iraq,1991,13.16, Middle East
Iraq,1992,20.69, Middle East
Iraq,1993,28.09, Middle East
Iraq,1994,32.17, Middle East
Iraq,1995,31.58, Middle East
Iraq,1996,32.77, Middle East
Iraq,1997,38.4, Middle East
Iraq,1998,26.93, Middle East
Iraq,1999,20.23, Middle East
Iraq,2000,25.77, Middle East
Iraq,2001,28.99, Middle East
Iraq,2002,27.39, Middle East
Iraq,2003,25.35, Middle East
Iraq,2004,27.07, Middle East
Iraq,2005,25.96, Middle East
Iraq,2006,26.52, Middle East
Iraq,2007,28.14, Middle East
Iraq,2008,29.18, Middle East
Iraq,2009,32.58, Middle East
Iraq,2010,34.72, Middle East
Iraq,2011,36.7, Middle East
Iraq,2012,39.03, Middle East
Iraq,2013,42.05, Middle East
Iraq,2014,40.23, Middle East
Iraq,2015,40.09, Middle East
Iraq,2016,46.25, Middle East
Iraq,2017,47.09, Middle East
Iraq,2018,53.75, Middle East
Israel,1965,4, Middle East
Israel,1966,4.18, Middle East
Israel,1967,4.37, Middle East
Israel,1968,4.58, Middle East
Israel,1969,4.77, Middle East
Israel,1970,4.96, Middle East
Israel,1971,5.16, Middle East
Israel,1972,5.38, Middle East
Israel,1973,5.63, Middle East
Israel,1974,5.75, Middle East
Israel,1975,5.93, Middle East
Israel,1976,6.26, Middle East
Israel,1977,6.54, Middle East
Israel,1978,6.97, Middle East
Israel,1979,7.63, Middle East
Israel,1980,8.13, Middle East
Israel,1981,8.27, Middle East
Israel,1982,8.6, Middle East
Israel,1983,8.67, Middle East
Israel,1984,8.79, Middle East
Israel,1985,8.55, Middle East
Israel,1986,8.99, Middle East
Israel,1987,9.95, Middle East
Israel,1988,10.65, Middle East
Israel,1989,11.03, Middle East
Israel,1990,11.44, Middle East
Israel,1991,11.87, Middle East
Israel,1992,12.93, Middle East
Israel,1993,13.7, Middle East
Israel,1994,15, Middle East
Israel,1995,16.73, Middle East
Israel,1996,17.62, Middle East
Israel,1997,17.29, Middle East
Israel,1998,18.48, Middle East
Israel,1999,19.21, Middle East
Israel,2000,20.09, Middle East
Israel,2001,20, Middle East
Israel,2002,20.29, Middle East
Israel,2003,20.85, Middle East
Israel,2004,21.11, Middle East
Israel,2005,21.79, Middle East
Israel,2006,21.77, Middle East
Israel,2007,22.97, Middle East
Israel,2008,23.34, Middle East
Israel,2009,22.35, Middle East
Israel,2010,23.69, Middle East
Israel,2011,24.25, Middle East
Israel,2012,25.32, Middle East
Israel,2013,23.52, Middle East
Israel,2014,23.13, Middle East
Israel,2015,24.4, Middle East
Israel,2016,24.83, Middle East
Israel,2017,25.58, Middle East
Israel,2018,25.64, Middle East
Kuwait,1965,6.97, Middle East
Kuwait,1966,7.3, Middle East
Kuwait,1967,7.45, Middle East
Kuwait,1968,7.85, Middle East
Kuwait,1969,8.05, Middle East
Kuwait,1970,6.56, Middle East
Kuwait,1971,6.56, Middle East
Kuwait,1972,7.29, Middle East
Kuwait,1973,7.28, Middle East
Kuwait,1974,6.99, Middle East
Kuwait,1975,6.28, Middle East
Kuwait,1976,7.41, Middle East
Kuwait,1977,7.56, Middle East
Kuwait,1978,8.27, Middle East
Kuwait,1979,10.04, Middle East
Kuwait,1980,7.58, Middle East
Kuwait,1981,9.59, Middle East
Kuwait,1982,9.6, Middle East
Kuwait,1983,10.59, Middle East
Kuwait,1984,11.29, Middle East
Kuwait,1985,11.01, Middle East
Kuwait,1986,12.49, Middle East
Kuwait,1987,11.63, Middle East
Kuwait,1988,13.2, Middle East
Kuwait,1989,14.36, Middle East
Kuwait,1990,6.81, Middle East
Kuwait,1991,3.88, Middle East
Kuwait,1992,7.08, Middle East
Kuwait,1993,9.54, Middle East
Kuwait,1994,11.73, Middle East
Kuwait,1995,14.65, Middle East
Kuwait,1996,14.5, Middle East
Kuwait,1997,15.1, Middle East
Kuwait,1998,18.34, Middle East
Kuwait,1999,18.92, Middle East
Kuwait,2000,19.74, Middle East
Kuwait,2001,20.05, Middle East
Kuwait,2002,20.42, Middle East
Kuwait,2003,24.01, Middle East
Kuwait,2004,26.9, Middle East
Kuwait,2005,29.78, Middle East
Kuwait,2006,28.14, Middle East
Kuwait,2007,27.34, Middle East
Kuwait,2008,29.74, Middle East
Kuwait,2009,31.06, Middle East
Kuwait,2010,33.47, Middle East
Kuwait,2011,33.59, Middle East
Kuwait,2012,37.34, Middle East
Kuwait,2013,38.7, Middle East
Kuwait,2014,35.45, Middle East
Kuwait,2015,38.46, Middle East
Kuwait,2016,38.93, Middle East
Kuwait,2017,38.7, Middle East
Kuwait,2018,38.95, Middle East
Oman,1965,0.46, Middle East
Oman,1966,0.47, Middle East
Oman,1967,0.5, Middle East
Oman,1968,0.52, Middle East
Oman,1969,0.54, Middle East
Oman,1970,0.56, Middle East
Oman,1971,1.33, Middle East
Oman,1972,1.52, Middle East
Oman,1973,1.32, Middle East
Oman,1974,1.21, Middle East
Oman,1975,1.11, Middle East
Oman,1976,1.28, Middle East
Oman,1977,1.23, Middle East
Oman,1978,1.43, Middle East
Oman,1979,1.65, Middle East
Oman,1980,1.47, Middle East
Oman,1981,1.55, Middle East
Oman,1982,2.05, Middle East
Oman,1983,1.92, Middle East
Oman,1984,2.79, Middle East
Oman,1985,2.89, Middle East
Oman,1986,2.71, Middle East
Oman,1987,3.05, Middle East
Oman,1988,2.96, Middle East
Oman,1989,3.36, Middle East
Oman,1990,4.2, Middle East
Oman,1991,5.58, Middle East
Oman,1992,5.37, Middle East
Oman,1993,5.15, Middle East
Oman,1994,4.89, Middle East
Oman,1995,5.67, Middle East
Oman,1996,5.83, Middle East
Oman,1997,5.99, Middle East
Oman,1998,6.16, Middle East
Oman,1999,7.09, Middle East
Oman,2000,9.85, Middle East
Oman,2001,10.88, Middle East
Oman,2002,11.84, Middle East
Oman,2003,12.26, Middle East
Oman,2004,11.39, Middle East
Oman,2005,13.7, Middle East
Oman,2006,14.96, Middle East
Oman,2007,14.93, Middle East
Oman,2008,17.54, Middle East
Oman,2009,17.57, Middle East
Oman,2010,20.64, Middle East
Oman,2011,22.55, Middle East
Oman,2012,24.51, Middle East
Oman,2013,27.38, Middle East
Oman,2014,27.27, Middle East
Oman,2015,28.8, Middle East
Oman,2016,28.97, Middle East
Oman,2017,29.33, Middle East
Oman,2018,30.69, Middle East
Other Middle East,1965,6.18, Middle East
Other Middle East,1966,6.46, Middle East
Other Middle East,1967,6.77, Middle East
Other Middle East,1968,7.1, Middle East
Other Middle East,1969,7.45, Middle East
Other Middle East,1970,7.41, Middle East
Other Middle East,1971,7.94, Middle East
Other Middle East,1972,7.97, Middle East
Other Middle East,1973,8.83, Middle East
Other Middle East,1974,9.83, Middle East
Other Middle East,1975,10.81, Middle East
Other Middle East,1976,12.11, Middle East
Other Middle East,1977,13.38, Middle East
Other Middle East,1978,14.22, Middle East
Other Middle East,1979,16.33, Middle East
Other Middle East,1980,15.68, Middle East
Other Middle East,1981,16.48, Middle East
Other Middle East,1982,19.36, Middle East
Other Middle East,1983,20.68, Middle East
Other Middle East,1984,22.3, Middle East
Other Middle East,1985,23.43, Middle East
Other Middle East,1986,23.8, Middle East
Other Middle East,1987,25.04, Middle East
Other Middle East,1988,25.79, Middle East
Other Middle East,1989,26.3, Middle East
Other Middle East,1990,27.69, Middle East
Other Middle East,1991,29.29, Middle East
Other Middle East,1992,30.48, Middle East
Other Middle East,1993,31.49, Middle East
Other Middle East,1994,32.52, Middle East
Other Middle East,1995,34.92, Middle East
Other Middle East,1996,35.34, Middle East
Other Middle East,1997,38.6, Middle East
Other Middle East,1998,40.92, Middle East
Other Middle East,1999,41.23, Middle East
Other Middle East,2000,41.84, Middle East
Other Middle East,2001,42.99, Middle East
Other Middle East,2002,44.62, Middle East
Other Middle East,2003,46.57, Middle East
Other Middle East,2004,47.99, Middle East
Other Middle East,2005,52.4, Middle East
Other Middle East,2006,54.37, Middle East
Other Middle East,2007,56.31, Middle East
Other Middle East,2008,58.27, Middle East
Other Middle East,2009,58.49, Middle East
Other Middle East,2010,58.22, Middle East
Other Middle East,2011,54.74, Middle East
Other Middle East,2012,51.11, Middle East
Other Middle East,2013,50.26, Middle East
Other Middle East,2014,50.06, Middle East
Other Middle East,2015,48.36, Middle East
Other Middle East,2016,47.96, Middle East
Other Middle East,2017,48.01, Middle East
Other Middle East,2018,47.89, Middle East
Qatar,1965,0.12, Middle East
Qatar,1966,0.12, Middle East
Qatar,1967,0.18, Middle East
Qatar,1968,0.55, Middle East
Qatar,1969,0.87, Middle East
Qatar,1970,0.99, Middle East
Qatar,1971,0.99, Middle East
Qatar,1972,1.09, Middle East
Qatar,1973,1.55, Middle East
Qatar,1974,1.35, Middle East
Qatar,1975,2.02, Middle East
Qatar,1976,1.29, Middle East
Qatar,1977,1.8, Middle East
Qatar,1978,1.73, Middle East
Qatar,1979,4.33, Middle East
Qatar,1980,4.95, Middle East
Qatar,1981,4.65, Middle East
Qatar,1982,5.62, Middle East
Qatar,1983,5.89, Middle East
Qatar,1984,6.66, Middle East
Qatar,1985,6.77, Middle East
Qatar,1986,7.41, Middle East
Qatar,1987,7.39, Middle East
Qatar,1988,6.81, Middle East
Qatar,1989,7.27, Middle East
Qatar,1990,7.42, Middle East
Qatar,1991,8.37, Middle East
Qatar,1992,12.87, Middle East
Qatar,1993,13.68, Middle East
Qatar,1994,13.79, Middle East
Qatar,1995,13.88, Middle East
Qatar,1996,10.32, Middle East
Qatar,1997,11.01, Middle East
Qatar,1998,11.78, Middle East
Qatar,1999,13.16, Middle East
Qatar,2000,11.56, Middle East
Qatar,2001,11.26, Middle East
Qatar,2002,12.72, Middle East
Qatar,2003,14.3, Middle East
Qatar,2004,16.76, Middle East
Qatar,2005,19.29, Middle East
Qatar,2006,20.33, Middle East
Qatar,2007,22.23, Middle East
Qatar,2008,24.58, Middle East
Qatar,2009,24.84, Middle East
Qatar,2010,28.91, Middle East
Qatar,2011,33.44, Middle East
Qatar,2012,37.95, Middle East
Qatar,2013,40.84, Middle East
Qatar,2014,43.87, Middle East
Qatar,2015,48.24, Middle East
Qatar,2016,47.57, Middle East
Qatar,2017,48.86, Middle East
Qatar,2018,48.26, Middle East
Saudi Arabia,1965,20.22, Middle East
Saudi Arabia,1966,20.49, Middle East
Saudi Arabia,1967,20.79, Middle East
Saudi Arabia,1968,21.11, Middle East
Saudi Arabia,1969,21.47, Middle East
Saudi Arabia,1970,22.6, Middle East
Saudi Arabia,1971,22.64, Middle East
Saudi Arabia,1972,24.26, Middle East
Saudi Arabia,1973,25.88, Middle East
Saudi Arabia,1974,27.46, Middle East
Saudi Arabia,1975,21.78, Middle East
Saudi Arabia,1976,25.18, Middle East
Saudi Arabia,1977,29.73, Middle East
Saudi Arabia,1978,33.13, Middle East
Saudi Arabia,1979,40.14, Middle East
Saudi Arabia,1980,36.11, Middle East
Saudi Arabia,1981,43.1, Middle East
Saudi Arabia,1982,47.48, Middle East
Saudi Arabia,1983,51.42, Middle East
Saudi Arabia,1984,61.51, Middle East
Saudi Arabia,1985,62.75, Middle East
Saudi Arabia,1986,67.47, Middle East
Saudi Arabia,1987,71.52, Middle East
Saudi Arabia,1988,74.83, Middle East
Saudi Arabia,1989,73.65, Middle East
Saudi Arabia,1990,79.82, Middle East
Saudi Arabia,1991,83.62, Middle East
Saudi Arabia,1992,84.42, Middle East
Saudi Arabia,1993,86.23, Middle East
Saudi Arabia,1994,99.71, Middle East
Saudi Arabia,1995,97.16, Middle East
Saudi Arabia,1996,100.48, Middle East
Saudi Arabia,1997,102.35, Middle East
Saudi Arabia,1998,107.7, Middle East
Saudi Arabia,1999,109.67, Middle East
Saudi Arabia,2000,114.78, Middle East
Saudi Arabia,2001,122.3, Middle East
Saudi Arabia,2002,127.38, Middle East
Saudi Arabia,2003,134.93, Middle East
Saudi Arabia,2004,146.39, Middle East
Saudi Arabia,2005,156.02, Middle East
Saudi Arabia,2006,161.98, Middle East
Saudi Arabia,2007,169.03, Middle East
Saudi Arabia,2008,184.32, Middle East
Saudi Arabia,2009,194.27, Middle East
Saudi Arabia,2010,212.97, Middle East
Saudi Arabia,2011,219.84, Middle East
Saudi Arabia,2012,233.06, Middle East
Saudi Arabia,2013,234.02, Middle East
Saudi Arabia,2014,250.85, Middle East
Saudi Arabia,2015,258.96, Middle East
Saudi Arabia,2016,262.17, Middle East
Saudi Arabia,2017,262.84, Middle East
Saudi Arabia,2018,259.19, Middle East
United Arab Emirates,1965,0.07, Middle East
United Arab Emirates,1966,0.08, Middle East
United Arab Emirates,1967,0.47, Middle East
United Arab Emirates,1968,0.6, Middle East
United Arab Emirates,1969,0.6, Middle East
United Arab Emirates,1970,0.83, Middle East
United Arab Emirates,1971,1.26, Middle East
United Arab Emirates,1972,1.35, Middle East
United Arab Emirates,1973,1.74, Middle East
United Arab Emirates,1974,1.92, Middle East
United Arab Emirates,1975,2.05, Middle East
United Arab Emirates,1976,2.6, Middle East
United Arab Emirates,1977,4.27, Middle East
United Arab Emirates,1978,4.93, Middle East
United Arab Emirates,1979,5.79, Middle East
United Arab Emirates,1980,9.31, Middle East
United Arab Emirates,1981,10.88, Middle East
United Arab Emirates,1982,11.77, Middle East
United Arab Emirates,1983,11.32, Middle East
United Arab Emirates,1984,14.11, Middle East
United Arab Emirates,1985,17.49, Middle East
United Arab Emirates,1986,21.19, Middle East
United Arab Emirates,1987,23.65, Middle East
United Arab Emirates,1988,26.12, Middle East
United Arab Emirates,1989,29.42, Middle East
United Arab Emirates,1990,29.84, Middle East
United Arab Emirates,1991,36.37, Middle East
United Arab Emirates,1992,35.16, Middle East
United Arab Emirates,1993,36.59, Middle East
United Arab Emirates,1994,40.15, Middle East
United Arab Emirates,1995,41.9, Middle East
United Arab Emirates,1996,43.19, Middle East
United Arab Emirates,1997,45.09, Middle East
United Arab Emirates,1998,46.15, Middle East
United Arab Emirates,1999,46.52, Middle East
United Arab Emirates,2000,46.33, Middle East
United Arab Emirates,2001,46.85, Middle East
United Arab Emirates,2002,51.19, Middle East
United Arab Emirates,2003,54.59, Middle East
United Arab Emirates,2004,58.37, Middle East
United Arab Emirates,2005,60.9, Middle East
United Arab Emirates,2006,64.07, Middle East
United Arab Emirates,2007,70.67, Middle East
United Arab Emirates,2008,80.98, Middle East
United Arab Emirates,2009,79.96, Middle East
United Arab Emirates,2010,83.78, Middle East
United Arab Emirates,2011,88.37, Middle East
United Arab Emirates,2012,92.8, Middle East
United Arab Emirates,2013,97.8, Middle East
United Arab Emirates,2014,97.37, Middle East
United Arab Emirates,2015,107.12, Middle East
United Arab Emirates,2016,111.07, Middle East
United Arab Emirates,2017,108.96, Middle East
United Arab Emirates,2018,112.2, Middle East
Canada,1965,115.91, North America
Canada,1966,122.99, North America
Canada,1967,129.03, North America
Canada,1968,137.7, North America
Canada,1969,145.3, North America
Canada,1970,155.59, North America
Canada,1971,159.79, North America
Canada,1972,170.7, North America
Canada,1973,181.24, North America
Canada,1974,187.56, North America
Canada,1975,185.47, North America
Canada,1976,196.11, North America
Canada,1977,205.54, North America
Canada,1978,209.15, North America
Canada,1979,211.63, North America
Canada,1980,216.68, North America
Canada,1981,210.68, North America
Canada,1982,213.4, North America
Canada,1983,211.69, North America
Canada,1984,225.41, North America
Canada,1985,232.38, North America
Canada,1986,232.75, North America
Canada,1987,240.77, North America
Canada,1988,250.84, North America
Canada,1989,253.63, North America
Canada,1990,248.96, North America
Canada,1991,249.18, North America
Canada,1992,255.46, North America
Canada,1993,261, North America
Canada,1994,270.62, North America
Canada,1995,276.54, North America
Canada,1996,284.16, North America
Canada,1997,286.59, North America
Canada,1998,282.91, North America
Canada,1999,291.89, North America
Canada,2000,300.41, North America
Canada,2001,293.89, North America
Canada,2002,303.55, North America
Canada,2003,305.68, North America
Canada,2004,309.85, North America
Canada,2005,313.58, North America
Canada,2006,310.39, North America
Canada,2007,322.06, North America
Canada,2008,321.54, North America
Canada,2009,304.89, North America
Canada,2010,311.96, North America
Canada,2011,327.2, North America
Canada,2012,324.72, North America
Canada,2013,337.02, North America
Canada,2014,341.81, North America
Canada,2015,339.04, North America
Canada,2016,338.22, North America
Canada,2017,343.7, North America
Canada,2018,344.42, North America
Mexico,1965,24.97, North America
Mexico,1966,26.43, North America
Mexico,1967,26.92, North America
Mexico,1968,29.29, North America
Mexico,1969,32.2, North America
Mexico,1970,34.32, North America
Mexico,1971,36.09, North America
Mexico,1972,39.92, North America
Mexico,1973,43.07, North America
Mexico,1974,47.49, North America
Mexico,1975,50.78, North America
Mexico,1976,54.01, North America
Mexico,1977,56.95, North America
Mexico,1978,64.24, North America
Mexico,1979,71.02, North America
Mexico,1980,77.44, North America
Mexico,1981,85.46, North America
Mexico,1982,89.13, North America
Mexico,1983,88.19, North America
Mexico,1984,92.25, North America
Mexico,1985,96.72, North America
Mexico,1986,93.98, North America
Mexico,1987,97.14, North America
Mexico,1988,97.8, North America
Mexico,1989,103.23, North America
Mexico,1990,108.6, North America
Mexico,1991,112.84, North America
Mexico,1992,114.74, North America
Mexico,1993,115.32, North America
Mexico,1994,122.07, North America
Mexico,1995,119.99, North America
Mexico,1996,123.75, North America
Mexico,1997,125.92, North America
Mexico,1998,131.59, North America
Mexico,1999,133.14, North America
Mexico,2000,139.4, North America
Mexico,2001,137.81, North America
Mexico,2002,142.32, North America
Mexico,2003,143.6, North America
Mexico,2004,151.38, North America
Mexico,2005,161.15, North America
Mexico,2006,166.32, North America
Mexico,2007,167.26, North America
Mexico,2008,170.84, North America
Mexico,2009,169.54, North America
Mexico,2010,174.58, North America
Mexico,2011,183.05, North America
Mexico,2012,184.18, North America
Mexico,2013,185.03, North America
Mexico,2014,184.14, North America
Mexico,2015,183.97, North America
Mexico,2016,186.36, North America
Mexico,2017,189.3, North America
Mexico,2018,186.91, North America
US,1965,1249.64, North America
US,1966,1320.04, North America
US,1967,1365.73, North America
US,1968,1448.93, North America
US,1969,1526.19, North America
US,1970,1577.85, North America
US,1971,1610.27, North America
US,1972,1692.89, North America
US,1973,1762.25, North America
US,1974,1716.95, North America
US,1975,1674.18, North America
US,1976,1765.63, North America
US,1977,1812.22, North America
US,1978,1819.34, North America
US,1979,1841.16, North America
US,1980,1774.18, North America
US,1981,1721.83, North America
US,1982,1649.02, North America
US,1983,1641.2, North America
US,1984,1728.57, North America
US,1985,1724.02, North America
US,1986,1733.99, North America
US,1987,1792.92, North America
US,1988,1874.84, North America
US,1989,1919.02, North America
US,1990,1922.42, North America
US,1991,1919.26, North America
US,1992,1948.53, North America
US,1993,1989.19, North America
US,1994,2026.31, North America
US,1995,2069.08, North America
US,1996,2138.5, North America
US,1997,2155.34, North America
US,1998,2169.43, North America
US,1999,2207.39, North America
US,2000,2258.03, North America
US,2001,2206.69, North America
US,2002,2239.83, North America
US,2003,2248.7, North America
US,2004,2294.75, North America
US,2005,2297.45, North America
US,2006,2280.44, North America
US,2007,2314.17, North America
US,2008,2258.63, North America
US,2009,2148.68, North America
US,2010,2223.28, North America
US,2011,2204.15, North America
US,2012,2148.45, North America
US,2013,2208.03, North America
US,2014,2232.93, North America
US,2015,2213.21, North America
US,2016,2212.66, North America
US,2017,2222.48, North America
US,2018,2300.64, North America
Argentina,1965,26.91, S. & Cent. America
Argentina,1966,27.81, S. & Cent. America
Argentina,1967,28.64, S. & Cent. America
Argentina,1968,29.62, S. & Cent. America
Argentina,1969,30.64, S. & Cent. America
Argentina,1970,28.94, S. & Cent. America
Argentina,1971,30.75, S. & Cent. America
Argentina,1972,31.3, S. & Cent. America
Argentina,1973,32.63, S. & Cent. America
Argentina,1974,34, S. & Cent. America
Argentina,1975,33.07, S. & Cent. America
Argentina,1976,34.89, S. & Cent. America
Argentina,1977,36.5, S. & Cent. America
Argentina,1978,37.19, S. & Cent. America
Argentina,1979,39.41, S. & Cent. America
Argentina,1980,39.32, S. & Cent. America
Argentina,1981,37.89, S. & Cent. America
Argentina,1982,38.81, S. & Cent. America
Argentina,1983,40.49, S. & Cent. America
Argentina,1984,40.38, S. & Cent. America
Argentina,1985,39.43, S. & Cent. America
Argentina,1986,43.55, S. & Cent. America
Argentina,1987,45.51, S. & Cent. America
Argentina,1988,46.34, S. & Cent. America
Argentina,1989,44.37, S. & Cent. America
Argentina,1990,43.82, S. & Cent. America
Argentina,1991,44.33, S. & Cent. America
Argentina,1992,47.67, S. & Cent. America
Argentina,1993,49.16, S. & Cent. America
Argentina,1994,50.02, S. & Cent. America
Argentina,1995,52.07, S. & Cent. America
Argentina,1996,55.82, S. & Cent. America
Argentina,1997,55.42, S. & Cent. America
Argentina,1998,57.48, S. & Cent. America
Argentina,1999,56.27, S. & Cent. America
Argentina,2000,58.48, S. & Cent. America
Argentina,2001,57.8, S. & Cent. America
Argentina,2002,55.09, S. & Cent. America
Argentina,2003,59.21, S. & Cent. America
Argentina,2004,62.49, S. & Cent. America
Argentina,2005,66.71, S. & Cent. America
Argentina,2006,70.15, S. & Cent. America
Argentina,2007,73.34, S. & Cent. America
Argentina,2008,74.66, S. & Cent. America
Argentina,2009,73.28, S. & Cent. America
Argentina,2010,77.18, S. & Cent. America
Argentina,2011,78.72, S. & Cent. America
Argentina,2012,81.02, S. & Cent. America
Argentina,2013,84.49, S. & Cent. America
Argentina,2014,84.13, S. & Cent. America
Argentina,2015,86.1, S. & Cent. America
Argentina,2016,85.92, S. & Cent. America
Argentina,2017,86.1, S. & Cent. America
Argentina,2018,85.05, S. & Cent. America
Brazil,1965,22.49, S. & Cent. America
Brazil,1966,24.53, S. & Cent. America
Brazil,1967,25.4, S. & Cent. America
Brazil,1968,29.12, S. & Cent. America
Brazil,1969,31.81, S. & Cent. America
Brazil,1970,37.37, S. & Cent. America
Brazil,1971,40.87, S. & Cent. America
Brazil,1972,47.07, S. & Cent. America
Brazil,1973,56.16, S. & Cent. America
Brazil,1974,61.32, S. & Cent. America
Brazil,1975,64.75, S. & Cent. America
Brazil,1976,71.06, S. & Cent. America
Brazil,1977,75.88, S. & Cent. America
Brazil,1978,83.63, S. & Cent. America
Brazil,1979,90.46, S. & Cent. America
Brazil,1980,92.17, S. & Cent. America
Brazil,1981,89.79, S. & Cent. America
Brazil,1982,94.2, S. & Cent. America
Brazil,1983,95.96, S. & Cent. America
Brazil,1984,102.96, S. & Cent. America
Brazil,1985,109.6, S. & Cent. America
Brazil,1986,117, S. & Cent. America
Brazil,1987,120.51, S. & Cent. America
Brazil,1988,125.05, S. & Cent. America
Brazil,1989,127.53, S. & Cent. America
Brazil,1990,125.34, S. & Cent. America
Brazil,1991,130.13, S. & Cent. America
Brazil,1992,136.25, S. & Cent. America
Brazil,1993,142.34, S. & Cent. America
Brazil,1994,149.65, S. & Cent. America
Brazil,1995,157.11, S. & Cent. America
Brazil,1996,165.91, S. & Cent. America
Brazil,1997,175.4, S. & Cent. America
Brazil,1998,181.78, S. & Cent. America
Brazil,1999,185.06, S. & Cent. America
Brazil,2000,188.08, S. & Cent. America
Brazil,2001,185.1, S. & Cent. America
Brazil,2002,189.81, S. & Cent. America
Brazil,2003,193.52, S. & Cent. America
Brazil,2004,203.51, S. & Cent. America
Brazil,2005,209.76, S. & Cent. America
Brazil,2006,215.49, S. & Cent. America
Brazil,2007,229.25, S. & Cent. America
Brazil,2008,239.93, S. & Cent. America
Brazil,2009,238.58, S. & Cent. America
Brazil,2010,263.13, S. & Cent. America
Brazil,2011,275.82, S. & Cent. America
Brazil,2012,281.33, S. & Cent. America
Brazil,2013,292.4, S. & Cent. America
Brazil,2014,299.39, S. & Cent. America
Brazil,2015,295.95, S. & Cent. America
Brazil,2016,289.44, S. & Cent. America
Brazil,2017,293.89, S. & Cent. America
Brazil,2018,297.6, S. & Cent. America
Central America,1965,4.31, S. & Cent. America
Central America,1966,4.38, S. & Cent. America
Central America,1967,4.64, S. & Cent. America
Central America,1968,4.75, S. & Cent. America
Central America,1969,5.07, S. & Cent. America
